uid,Mstar,rho,w,TD,C_over_Cmin
A:Stable Code 3B,16.0,0.3,2.7189025490039866,5.1567076470119595,2.228024063302755
A:DeepSeek-LLM-1.3b-base,16.0,0.3,2.5958046185629695,4.787413855688909,2.0774660354045476
A:Poro 34B,16.0,0.3,1.1982741027350488,0.5948223082051463,1.0276023177766056
A:CRYSTALCODER,16.0,0.3,2.1532476271631484,3.4597428814894453,1.6138900912999372
A:XVERSE-65B-2,16.0,0.3,1.4009898590955359,1.2029695772866076,1.0988849571492099
A:Mamba-2.8B,16.0,0.3,1.7691024022238615,2.3073072066715845,1.3068233850529638
A:SEA-LION V1 3B,16.0,0.3,2.4716982579946545,4.415094773983963,1.9353595837048896
A:SEA-LION V1 7B,16.0,0.3,1.9169130584443554,2.7507391753330666,1.4145399171406714
A:Granite 13B,16.0,0.3,2.255119532624069,3.765358597872207,1.710072071621592
A:Yuan 2.0,16.0,0.3,0.5939586538827685,-1.2181240383516947,1.250622757842633
A:Nemotron-3-8B,16.0,0.3,2.7654899725526314,5.296469917657895,2.287545308540814
A:HGRN 1B (WT 103),16.0,0.3,1.7328621078878659,2.198586323663598,1.2824431980910858
A:Jais-30b (phase 1),16.0,0.3,0.9655082549749145,-0.10347523507525636,1.0010271861838689
A:XVERSE-13B-2,16.0,0.3,2.2705234570428385,3.8115703711285156,1.7251565360044232
A:DeepSeek Coder 33B,16.0,0.3,1.4911413788019527,1.4734241364058582,1.1412824168063498
A:BlueLM 70B,16.0,0.3,0.9665728524333874,-0.10028144269983774,1.0009636719628685
A:BlueLM 130B,16.0,0.3,0.8027512666590569,-0.5917462000228292,1.0409633192250314
A:BlueLM 175B,16.0,0.3,0.7342645997878962,-0.7972062006363115,1.0824149667106715
A:DeepSeek Coder 1.3B,16.0,0.3,3.9345040637800976,8.803512191340293,4.283414554324611
A:DeepSeek Coder 6.7B,16.0,0.3,2.4057503801500078,4.217251140450023,1.863732493553052
A:Nanbeige-16B,16.0,0.3,1.9811164905763918,2.9433494717291753,1.465411622509981
A:Calm2-7B,16.0,0.3,2.086496203818864,3.2594886114565917,1.5542218622383432
A:BlueLM 7B,16.0,0.3,2.5664044069310683,4.6992132207932045,2.042930722600771
A:Mi:dm 200B,16.0,0.3,0.7054317565802319,-0.8837047302593042,1.106230542369309
A:Skywork-13B,16.0,0.3,2.2705234570428385,3.8115703711285156,1.7251565360044232
A:Stockmark-13B,16.0,0.3,1.0123218950037094,0.03696568501112818,1.0001249896722795
A:Aquila2 34B,16.0,0.3,1.477846504782638,1.4335395143479137,1.1346578717638867
A:Jiutian,16.0,0.3,1.9327183223542224,2.798154967062667,1.4268352584685917
A:CodeFuse-13B,16.0,0.3,1.6016993506583503,1.805098051975051,1.2010951711438782
A:Phi-1,16.0,0.3,1.24001850947492,0.7200555284247603,1.0392423809951699
A:TinyLlama-1.1B (3T token checkpoint),16.0,0.3,4.804505287490677,11.413515862472032,6.497393719244873
A:PLaMo-13B,16.0,0.3,1.8088742531892432,2.4266227595677297,1.334506683965572
A:Baichuan 2-7B,16.0,0.3,2.56877814479697,4.70633443439091,2.045698881685347
A:DeciLM 6B,16.0,0.3,1.4293478242345155,1.2880434727035464,1.1115737384844881
A:Persimmon-8B,16.0,0.3,1.6160670182641732,1.8482010547925196,1.2094685387389656
A:FLM-101B,16.0,0.3,0.6102696016999867,-1.16919119490004,1.2228828838809838
A:XGen-7B,16.0,0.3,2.1751971980048457,3.525591594014537,1.6340898387883682
A:Baichuan2-13B,16.0,0.3,2.1334035032232417,3.400210509669725,1.5958749098103748
A:Jais,16.0,0.3,1.2121605011367143,0.6364815034101428,1.0312813379092665
A:Refact-1.6B,16.0,0.3,3.171629029378723,6.5148870881361685,2.867895270931191
A:PULI GPTrio,16.0,0.3,1.2583283294948484,0.7749849884845452,1.0448822021778537
A:VARCO LLM 2.0 base,16.0,0.3,1.8442381189660897,2.532714356898269,1.3599295122679005
A:VARCO LLM 2.0 small Finetuning,16.0,0.3,2.220601291150048,3.6618038734501437,1.6767866989340274
A:VARCO LLM KO/EN-13B-IST ver.1,16.0,0.3,1.16896474342704,0.5068942302811201,1.0204974806327043
A:DeciCoder-1B,16.0,0.3,2.6372218011257105,4.911665403377132,2.127043679011293
A:Japanese-LM-3.6B,16.0,0.3,1.0699023849092444,0.20970715472773316,1.0038109829251118
A:Japanese StableLM Base Alpha 7B,16.0,0.3,1.7691024022238615,2.3073072066715845,1.3068233850529638
A:Baichuan2-53B,16.0,0.3,1.3995011146908998,1.1985033440726993,1.098235741100749
A:Weblab-10B,16.0,0.3,1.4861662892099545,1.4584988676298636,1.138788742072107
A:bilingual-gpt-neox-4b,16.0,0.3,1.9107455021197228,2.7322365063591683,1.4097824808015056
A:RetNet,16.0,0.3,0.9793582010003765,-0.06192539699887045,1.000362599655835
A:Baichuan 1-13B,16.0,0.3,1.761129171423275,2.2833875142698252,1.3013900692343539
A:InternLM,16.0,0.3,0.9883027372528531,-0.03509178824144066,1.0001153758152928
A:CodeGen2.5,16.0,0.3,2.132488729907815,3.397466189723445,1.5950500972544557
A:LongNet,16.0,0.3,1.788509504301877,2.365528512905631,1.3202111048843468
A:Polyglot-Ko-12.8B,16.0,0.3,0.9384601893754971,-0.1846194318735086,1.0033668697198133
A:Baichuan1-7B,16.0,0.3,2.0369414768435856,3.110824430530757,1.5116375688580697
A:WeLM,16.0,0.3,1.1594563211181885,0.4783689633545656,1.0183917696591152
A:PaLM 2,16.0,0.3,0.8835092084156619,-0.3494723747530142,1.0128568738235038
A:StarCoder,16.0,0.3,0.9427440084944124,-0.17176797451676273,1.00290072977092
A:ruGPT-3.5 13B,16.0,0.3,1.5518643352515185,1.6555930057545554,1.1731081974071746
A:Incoder-6.7B,16.0,0.3,0.8049011863155103,-0.585296441053469,1.0399545033395434
A:Cerebras-GPT-13B,16.0,0.3,1.06564272029909,0.19692816089726972,1.0033735907095933
A:BloombergGPT,16.0,0.3,0.8998258832889956,-0.3005223501330132,1.0093235946335555
A:CPM-Bee,16.0,0.3,0.9608695774769778,-0.1173912675690667,1.0013285724044285
A:LightOn Mini,16.0,0.3,1.143262629818316,0.42978788945494784,1.0150387302018788
A:Palmyra Large 20B,16.0,0.3,1.3163822043342375,0.9491466130027124,1.0647839238948136
A:gpt-sw3-40b,16.0,0.3,0.8122523963562356,-0.5632428109312932,1.0366239596685747
A:CodeGen-Mono 16.1B,16.0,0.3,1.0464654002154241,0.13939620064627234,1.0017203411029045
A:Hyena-2 355M,16.0,0.3,1.3382057049516827,1.014617114855048,1.0730217972534226
A:Hyena-2 153M,16.0,0.3,1.7225980596002048,2.1677941788006145,1.2756857992662864
A:Hybrid H3-1.3B,16.0,0.3,2.427722240361809,4.2831667210854265,1.8872996308577938
A:ALM 1.0,16.0,0.3,1.5418376476381324,1.625512942914397,1.1676784407860126
A:Verbatim Memory Transformer (117M),16.0,0.3,1.685453843450909,2.056361530352727,1.2517812197433253
A:CPM-Ant,16.0,0.3,0.6250114092731259,-1.124965772180622,1.2000968843656235
A:NeMO Megatron GPT 20B,16.0,0.3,1.0194068400954572,0.0582205202863717,1.0003079127437067
A:Luminous-supreme,16.0,0.3,0.9861987852332693,-0.041403644300192055,1.000160958302659
A:Luminous-extended,16.0,0.3,0.9873132793129012,-0.038060162061296254,1.0001358573634975
A:Luminous-base,16.0,0.3,1.2185653238205234,0.6556959714615702,1.03304391049057
A:GLM-130B,16.0,0.3,0.6098162555038867,-1.17055123348834,1.2236167940345395
A:BLOOM-1.7B,16.0,0.3,2.1593861293948478,3.4781583881845433,1.6195103151521166
A:GPT-SW3,16.0,0.3,1.1960239539280497,0.5880718617841492,1.0270247819444698
A:YaLM,16.0,0.3,0.6052020377096728,-1.1843938868709816,1.2312042500859373
A:CodeGeeX,16.0,0.3,1.5254805587862592,1.5764416763587776,1.1589676199166967
A:BIG-G 137B,16.0,0.3,0.7042554667208856,-0.8872335998373433,1.1072964590684744
A:GPT-2 Medium (FlashAttention),16.0,0.3,1.189538034748514,0.5686141042455422,1.0253895279535936
A:OPT-175B,16.0,0.3,0.5116719067316058,-1.4649842798051826,1.4439264342531368
A:Sparse all-MLP,16.0,0.3,0.8844781694186231,-0.34656549174413065,1.0126290296955012
A:PaLM (540B),16.0,0.3,0.4859480449984416,-1.5421558650046752,1.5294128361761965
A:NoPos,16.0,0.3,0.5308858643584279,-1.4073424069247165,1.3891471196991576
A:Chinchilla,16.0,0.3,1.069234599991188,0.20770379997356425,1.0037407604735726
A:GPT3-6.7B + muP,16.0,0.3,1.3616890365309948,1.0850671095929845,1.082326560586389
A:Statement Curriculum Learning,16.0,0.3,2.775265896669516,5.325797690008548,2.300214474422952
A:PolyCoder,16.0,0.3,0.9720142706289421,-0.08395718811317376,1.0006716166188039
A:LaMDA,16.0,0.3,0.9843891892343222,-0.04683243229703349,1.0002063166108737
A:RETRO-7B,16.0,0.3,1.4556051972469861,1.3668155917409583,1.1238585732942807
A:AlphaCode,16.0,0.3,1.1226371272270272,0.36791138168108173,1.011207776870001
A:Primer (GPT-3 XL-like 1.9B),16.0,0.3,3.5111301135849176,7.533390340754753,3.4425424729343503
A:Fairseq-dense 13B,16.0,0.3,1.216938036276234,0.6508141088287023,1.032592204052223
A:GLaM,16.0,0.3,0.7428511771877848,-0.7714464684366455,1.0761248737211861
A:Gopher (280B),16.0,0.3,0.44437843200971217,-1.6668647039708635,1.705415031675052
A:Japanese dialog transformers,16.0,0.3,1.1653130504896505,0.4959391514689515,1.0196769867093995
A:Yuan 1.0,16.0,0.3,0.3964681483899371,-1.8105955548301889,1.99210664218386
A:Megatron-Turing NLG 530B,16.0,0.3,0.35554155995342046,-1.9333753201397388,2.349187595214065
A:HyperCLOVA 82B,16.0,0.3,0.6423270711158623,-1.0730187866524132,1.1758275180043498
A:HyperCLOVA 204B,16.0,0.3,0.5892931096098598,-1.2321206711704207,1.2590862717992823
A:NLM,16.0,0.3,1.5960771491250048,1.7882314473750143,1.1978553932953633
A:MEB,16.0,0.3,0.6446958520062958,-1.0659124439811127,1.1727022447920363
"A:GPT-2 (1.5B, Curriculum Learning 45K)",16.0,0.3,2.022751435279216,3.0682543058376486,1.4997120324919597
"A:GPT-2 (117M, SLW 110K)",16.0,0.3,3.7764013342463425,8.329204002739028,3.952558388062035
A:Jurassic-1-Jumbo,16.0,0.3,0.5090663387647194,-1.4728009837058418,1.451914262426486
A:EMDR,16.0,0.3,3.9657003375976,8.8971010127928,4.35114711364314
A:PanGu-α,16.0,0.3,0.2681104097358224,-2.1956687707925324,3.858941769345607
A:GLM-10B,16.0,0.3,0.8192760529976943,-0.542171841006917,1.0336095480826573
A:GLM-2B,16.0,0.3,1.0092742392960419,0.027822717888125625,1.0000710193928704
A:AraGPT2-Mega,16.0,0.3,1.9497228135168223,2.849168440550467,1.440229929143853
A:CPM-Large,16.0,0.3,0.7604785031966641,-0.7185644904100077,1.0642616122537099
A:GShard (dense),16.0,0.3,2.1364901787918873,3.409470536375662,1.5986617091015727
A:GShard (600B),16.0,0.3,0.5530956604911618,-1.3407130185265146,1.3338916899500046
A:GPT-3 6.7B,16.0,0.3,1.3641373902783087,1.0924121708349261,1.0833224182958872
A:GPT-3 XL,16.0,0.3,2.216808623765161,3.6504258712954836,1.673173010708808
A:GPT-3 Small,16.0,0.3,4.496011130479918,10.488033391439753,5.632390972432278
A:GPT-3 Medium,16.0,0.3,3.2844706262355094,6.853411878706528,3.0495087668695287
A:GPT-3 Large,16.0,0.3,2.6161118255087734,4.84833547652632,2.1016385725839783
A:GPT-3 2.7B,16.0,0.3,1.7985669946028957,2.395700983808687,1.3272396584304058
A:GPT-3 13B,16.0,0.3,1.1200294530446826,0.3600883591340478,1.0107595373538638
A:GPT-3 175B (davinci),16.0,0.3,0.5120202175618624,-1.4639393473144127,1.4428692719589247
A:GPT3-6.7B (rerun of original),16.0,0.3,1.3616890365309948,1.0850671095929845,1.082326560586389
A:FFN SwiGLU,16.0,0.3,2.22475694356282,3.67427083068846,1.6807561263889113
A:RMSNorm (Transformer-base),16.0,0.3,1.8088742531892432,2.4266227595677297,1.334506683965572
A:Megatron-LM (8.3B),16.0,0.3,1.1377105219199934,0.41313156575998033,1.0139582643735503
A:Megatron-LM (2.5B),16.0,0.3,1.5079016177782925,1.5237048533348774,1.1498114851826762
A:Megatron-LM (355M),16.0,0.3,2.928779637305045,5.786338911915136,2.507430141990236
A:Megatron-LM (1.2B),16.0,0.3,1.8783630094889705,2.6350890284669113,1.3851773154633302
A:Grover-Mega,16.0,0.3,2.509461087474398,4.528383262423194,1.9775828424549813
A:GPT-2 (1.5B),16.0,0.3,1.9259909551888905,2.777972865566672,1.4215836286408066
B:meta-llama/Llama-2-7b-hf,16.0,0.3527,2.8012236287948,5.4036708863844005,2.056480810647868
B:meta-llama/Llama-2-13b-hf,16.0,0.3527,2.2207798069644507,3.662339420893352,1.5522945662463896
B:meta-llama/Llama-2-70b-hf,16.0,0.3527,1.2333033871082748,0.6999101613248244,1.0316005812684574
B:huggyllama/llama-7b,16.0,0.3527,2.193686191734828,3.581058575204484,1.5320922348111714
B:huggyllama/llama-13b,16.0,0.3527,1.7391306953659578,2.217392086097873,1.2390570111135963
B:huggyllama/llama-30b,16.0,0.3527,1.4176486460101716,1.2529459380305148,1.0896972318262395
B:huggyllama/llama-65b,16.0,0.3527,1.1088172891565935,0.3264518674697805,1.0075881136193459
B:meta-llama/Meta-Llama-3-70B,16.0,0.3527,2.490240681866105,4.470722045598315,1.7694138534711408
B:meta-llama/Meta-Llama-3-8B,16.0,0.3527,5.3593992733086555,13.078197819925967,6.047273764699235
B:meta-llama/Llama-3.1-405B,16.0,0.3527,1.3622289930631128,1.0866869791893385,1.0697920079579992
B:meta-llama/Llama-3.1-70B,16.0,0.3527,2.490240681866105,4.470722045598315,1.7694138534711408
B:meta-llama/Llama-3.1-8B,16.0,0.3527,5.3593992733086555,13.078197819925967,6.047273764699235
B:Qwen/Qwen1.5-72B,16.0,0.3527,1.3995714217046,1.1987142651138,1.082991855252741
B:Qwen/Qwen1.5-32B,16.0,0.3527,2.053310392699258,3.1599311780977746,1.4322450778732518
B:Qwen/Qwen1.5-14B,16.0,0.3527,2.752292475878289,5.256877427634867,2.008708422294969
B:Qwen/Qwen1.5-7B,16.0,0.3527,3.4092946790320267,7.22788403709608,2.733194816862345
B:Qwen/Qwen1.5-4B,16.0,0.3527,3.6063948312792307,7.819184493837692,2.9864851179371343
B:Qwen/Qwen1.5-1.8B,16.0,0.3527,4.724657969444083,11.173973908332249,4.762385645607546
B:Qwen/Qwen1.5-0.5B,16.0,0.3527,6.931657030853931,17.794971092561795,10.206495642043237
B:Qwen/Qwen-72B,16.0,0.3527,1.3995714217046,1.1987142651138,1.082991855252741
B:Qwen/Qwen-14B,16.0,0.3527,2.4867303248918398,4.46019097467552,1.766396839978288
B:Qwen/Qwen-7B,16.0,0.3527,2.8472033545492117,5.541610063647635,2.102264181638398
B:Qwen/Qwen2-72B,16.0,0.3527,1.8832011203447259,2.6496033610341776,1.3223007824879396
B:Qwen/Qwen2-7B,16.0,0.3527,4.173453545577936,9.520360636733809,3.8128190366905095
B:Qwen/Qwen2-1.5B,16.0,0.3527,7.327661605270653,18.98298481581196,11.493441156889247
B:Qwen/Qwen2-0.5B,16.0,0.3527,13.244831957635103,36.73449587290531,45.0353154270557
B:deepseek-ai/DeepSeek-V2,16.0,0.3527,3.072435702077827,6.217307106233481,2.3391331389474854
B:deepseek-ai/DeepSeek-Coder-V2-Base,16.0,0.3527,3.3326784823275823,6.9980354469827475,2.639307425039492
B:01-ai/Yi-6B,16.0,0.3527,3.3549286009302066,7.06478580279062,2.6663121181429847
B:01-ai/Yi-34B,16.0,0.3527,1.818832655545835,2.456497966637505,1.2839578360445254
B:01-ai/Yi-1.5-34B,16.0,0.3527,1.939634804660319,2.818904413980957,1.3574065995013889
B:01-ai/Yi-1.5-9B,16.0,0.3527,3.133175466014411,6.399526398043234,2.406628551064482
B:01-ai/Yi-1.5-6B,16.0,0.3527,3.577754259949613,7.73326277984884,2.948618053017935
B:google/gemma-7b,16.0,0.3527,3.7964461041163924,8.389338312349178,3.2470446068273766
B:google/gemma-2b,16.0,0.3527,4.580958823947592,10.742876471842775,4.500387912070145
B:google/gemma-2-27b,16.0,0.3527,3.312604245741063,6.937812737223188,2.6151263448302213
B:google/gemma-2-9b,16.0,0.3527,4.0860712757879005,9.2582138273637,3.675784377625467
B:google/gemma-2-2b,16.0,0.3527,3.911798264452999,8.735394793358997,3.41316561791652
B:tiiuae/falcon-180B,16.0,0.3527,1.072190350060651,0.21657105018195333,1.003449094605064
B:tiiuae/falcon-40b,16.0,0.3527,1.1520895847281363,0.4562687541844088,1.0142970287843753
B:tiiuae/falcon-7b,16.0,0.3527,2.4704031462308023,4.411209438692406,1.7524296123762921
B:tiiuae/falcon-rw-1b,16.0,0.3527,2.968928107932995,5.906784323798985,2.2276670170140207
B:microsoft/phi-2,16.0,0.3527,3.375585105455839,7.126755316367516,2.6915737671937197
B:microsoft/phi-1_5,16.0,0.3527,1.9466542467872248,2.839962740361674,1.361869127243111
B:bigscience/bloom-560m,16.0,0.3527,3.611090862519699,7.833272587559097,2.9927286781028215
B:bigscience/bloom-1b1,16.0,0.3527,2.876854822490482,5.630564467471446,2.132249064630063
B:bigscience/bloom-3b,16.0,0.3527,1.9961729283359901,2.9885187850079706,1.393946472906549
B:bigscience/bloom-7b1,16.0,0.3527,1.4758439638182186,1.4275318914546558,1.1126168614069802
B:bigscience/bloom,16.0,0.3527,0.4866752825485523,-1.539974152354343,1.433233240791723
B:EleutherAI/gpt-neox-20b,16.0,0.3527,1.1359087558213,0.4077262674638997,1.011569241925528
B:EleutherAI/gpt-neo-2.7B,16.0,0.3527,2.2447735078057645,3.7343205234172934,1.5704351380762875
B:EleutherAI/gpt-neo-1.3B,16.0,0.3527,2.774497809262294,5.3234934277868815,2.030266731256961
B:EleutherAI/gpt-neo-125m,16.0,0.3527,5.8514597831230475,14.554379349369142,7.193461698062373
B:EleutherAI/gpt-j-6b,16.0,0.3527,1.6523128881516476,1.9569386644549427,1.1935152781236742
B:facebook/opt-6.7b,16.0,0.3527,1.437576503237997,1.312729509713991,1.0973199974378889
B:facebook/opt-1.3b,16.0,0.3527,2.56330171622186,4.689905148665581,1.8333359708712706
B:facebook/opt-350m,16.0,0.3527,4.071877925467668,9.215633776403003,3.653865893475803
B:facebook/opt-13b,16.0,0.3527,1.1378885524646993,0.413665657394098,1.0118892579530483
B:facebook/opt-2.7b,16.0,0.3527,1.9808224477975396,2.942467343392619,1.3838913709638518
B:facebook/opt-30b,16.0,0.3527,0.8472408399722566,-0.4582774800832301,1.0196463961638644
B:facebook/opt-125m,16.0,0.3527,5.854736947656953,14.564210842970859,7.20155305144364
B:facebook/opt-66b,16.0,0.3527,0.6415557512685405,-1.0753327461943787,1.1485650583155638
B:mosaicml/mpt-30b,16.0,0.3527,1.2954665856392782,0.8863997569178346,1.0485086020374275
B:mosaicml/mpt-7b,16.0,0.3527,2.164416337396078,3.4932490121882336,1.5106041383433007
B:facebook/xglm-564M,16.0,0.3527,4.120571578452976,9.361714735358929,3.7294575869365882
B:facebook/xglm-1.7B,16.0,0.3527,2.792249797257834,5.376749391773502,2.0476462531209974
B:facebook/xglm-4.5B,16.0,0.3527,1.8983291272901421,2.694987381870426,1.3315762282073926
B:facebook/xglm-7.5B,16.0,0.3527,1.6542437216770007,1.9627311650310022,1.1944887283762986
B:codellama/CodeLlama-7b-hf,16.0,0.3527,3.0391038407166184,6.117311522149855,2.3027509493617795
B:codellama/CodeLlama-13b-hf,16.0,0.3527,2.409374408567506,4.228123225702518,1.7011743335796574
B:codellama/CodeLlama-34b-hf,16.0,0.3527,1.7218133076478086,2.165439922943426,1.2296875284622248
B:codellama/CodeLlama-70b-hf,16.0,0.3527,1.42624627374435,1.27873882123305,1.092956599165979
B:bigcode/starcoderbase-1b,16.0,0.3527,4.108773887872947,9.326321663618842,3.711040456732052
B:bigcode/starcoderbase-3b,16.0,0.3527,2.918275006005258,5.754825018015774,2.1747407265592944
B:bigcode/starcoderbase-7b,16.0,0.3527,2.1095507733004166,3.32865231990125,1.4712721968692433
B:bigcode/starcoderbase,16.0,0.3527,1.635222642930376,1.905667928791128,1.1849789676892843
B:bigcode/starcoder2-15b,16.0,0.3527,2.707333570782361,5.122000712347083,1.965674823111092
B:bigcode/starcoder2-7b,16.0,0.3527,3.4039738909217268,7.211921672765181,2.7265925421454047
B:bigcode/starcoder2-3b,16.0,0.3527,4.430606323845873,10.29181897153762,4.237275717644587
B:deepseek-ai/deepseek-coder-1.3b-base,16.0,0.3527,5.00486469816864,12.01459409450592,5.303531178664362
B:deepseek-ai/deepseek-coder-6.7b-base,16.0,0.3527,2.800916507743775,5.402749523231325,2.0561779118414405
B:deepseek-ai/deepseek-coder-33b-base,16.0,0.3527,1.5937362588402606,1.7812087765207818,1.1648633191277962
B:openlm-research/open_llama_3b_v2,16.0,0.3527,2.918275006005258,5.754825018015774,2.1747407265592944
B:openlm-research/open_llama_7b_v2,16.0,0.3527,2.164416337396078,3.4932490121882336,1.5106041383433007
B:openlm-research/open_llama_7b,16.0,0.3527,2.164416337396078,3.4932490121882336,1.5106041383433007
B:openlm-research/open_llama_3b,16.0,0.3527,2.918275006005258,5.754825018015774,2.1747407265592944
B:openlm-research/open_llama_13b,16.0,0.3527,1.7398790619533102,2.2196371858599306,1.2394650626552717
B:deepseek-ai/deepseek-llm-67b-base,16.0,0.3527,1.2460158840121387,0.7380476520364161,1.0348149790791017
B:deepseek-ai/deepseek-llm-7b-base,16.0,0.3527,2.763847541050797,5.291542623152392,2.019901687495654
B:deepseek-ai/deepseek-moe-16b-base,16.0,0.3527,3.8182778131442228,8.454833439432669,3.2780188830819386
B:stabilityai/stablelm-base-alpha-3b,16.0,0.3527,3.366926242634491,7.100778727903473,2.6809620758809123
B:stabilityai/stablelm-base-alpha-7b-v2,16.0,0.3527,2.251019080627424,3.7530572418822725,1.5751955446569141
B:stabilityai/stablelm-2-1_6b,16.0,0.3527,4.606632690256571,10.819898070769714,4.5464372680773195
B:stabilityai/stablelm-base-alpha-7b,16.0,0.3527,2.4971704693250394,4.491511407975118,1.7753843287930355
B:RWKV/rwkv-4-169m-pile,16.0,0.3527,5.443912146790631,13.331736440371895,6.234564621569581
B:RWKV/rwkv-4-430m-pile,16.0,0.3527,3.916178009815685,8.748534029447056,3.4195931394009853
B:RWKV/rwkv-4-1b5-pile,16.0,0.3527,2.52045740069373,4.56137220208119,1.7955895584673072
B:RWKV/rwkv-4-7b-pile,16.0,0.3527,1.463931210866944,1.391793632600832,1.1077636542334226
B:RWKV/rwkv-4-14b-pile,16.0,0.3527,1.1464295995211702,0.43928879856351055,1.0133139441586625
B:RWKV/rwkv-4-3b-pile,16.0,0.3527,1.9738133506807993,2.921440052042398,1.3793333532632068
B:togethercomputer/RedPajama-INCITE-Base-7B-v0.1,16.0,0.3527,2.164416337396078,3.4932490121882336,1.5106041383433007
B:togethercomputer/RedPajama-INCITE-Base-3B-v1,16.0,0.3527,2.697404352799631,5.092213058398893,1.9562816862847312
B:LLM360/Amber,16.0,0.3527,2.379324207243354,4.1379726217300625,1.6764887198770941
B:Salesforce/codegen-6B-nl,16.0,0.3527,1.5938991099966036,1.7816973299898107,1.1649405782548308
B:Salesforce/codegen-16B-nl,16.0,0.3527,1.127772904742801,0.3833187142284027,1.0102951284589625
