rep,sig_chin|web|P,sig_kappa|web|P,sig_mf_P|web|P,n_levels_P|web|P,sig_mf_P6|web|P,n_levels_P6|web|P,q3_slope|web|P,q3_mean|web|P,q3_n|web|P,q3_slope_mainonly|web|P,sig_chin|edu|P,sig_kappa|edu|P,sig_mf_P|edu|P,n_levels_P|edu|P,sig_mf_P6|edu|P,n_levels_P6|edu|P,q3_slope|edu|P,q3_mean|edu|P,q3_n|edu|P,q3_slope_mainonly|edu|P,ce_chi|val1|P,ce_alpha|val1|P,ce_beta|val1|P,ce_chi|val2|P,ce_alpha|val2|P,ce_beta|val2|P,sig_chin|web|T,sig_kappa|web|T,sig_mf_T|web|T,n_levels_T|web|T,q3_slope|web|T,q3_mean|web|T,q3_n|web|T,q3_slope_mainonly|web|T,sig_chin|edu|T,sig_kappa|edu|T,sig_mf_T|edu|T,n_levels_T|edu|T,q3_slope|edu|T,q3_mean|edu|T,q3_n|edu|T,q3_slope_mainonly|edu|T,ce_chi|val1|T,ce_alpha|val1|T,ce_beta|val1|T,ce_chi|val2|T,ce_alpha|val2|T,ce_beta|val2|T,secs,cell,chi_true
116,0.7370390141262791,0.7375585558010697,0.7633585953229615,8,0.739779669388645,10,-0.01820574401500918,-0.019203419527127223,15,-0.010749450469250266,0.7418583734566934,0.7418885331146692,0.7413300092186806,8,0.74389665343373,9,-0.023201230118672745,0.043319000719775014,17,0.013220824302768778,0.19269995831042053,0.3461359931224487,0.3583100880339719,0.2068053491087145,0.34474553379762923,0.36149974459263295,0.6411665782230952,0.6457648140219197,0.7055485771425221,9,0.11938309944284548,0.14322708641029025,10,-0.07405224244971893,0.6669984631612426,0.6685640167773947,0.6890200259883751,9,0.12387966571858955,0.19049883222702077,12,-0.08356757025091417,0.1950050716633216,0.6508283720344714,0.3574237344414672,0.20298466956309724,0.6608227509037349,0.3797034588658168,5.5116589069366455,chin_s005_r9,0.22
117,0.7342511894018379,0.732821430762486,0.7220028127141912,9,0.7344808191080728,10,-0.0255868557343431,-0.05632997132136067,15,-0.05251862756243284,0.7434596599783909,0.742362222731075,0.7415112072034667,8,0.7470076072688298,9,-0.00942229197328377,-0.015240783091110995,17,-0.03369016780911804,0.21779026541710245,0.3325923023462186,0.3673984972579303,0.21035619561569074,0.3243919265837927,0.3708247442026131,0.6514600326151802,0.651586750955059,0.6714997622210654,9,0.1177950941188436,0.10604241411667088,10,-0.15619093887118335,0.6618763095718412,0.6667286287905285,0.6975524893247244,9,0.07262650749269714,0.11077215231343107,12,-0.14642860706129374,0.21978571043946094,0.6657798748778321,0.37748146724137266,0.22964187356717947,0.6461012653716327,0.3678381458682038,5.398370027542114,chin_s005_r9,0.22
118,0.7496855440006333,0.7471045117968007,0.7411738707727032,8,0.7453808714386758,10,-0.07420765145679917,-0.06915386175466957,15,-0.049692417776781066,0.7236040605226514,0.7264197874877036,0.743104057324122,8,0.7415076747513661,9,-0.013609240395283296,0.05487337609763071,17,-0.021814355404482927,0.2119546798823988,0.3601153203835709,0.36779144622479226,0.22447313096440347,0.35914705147800124,0.3687076690880896,0.6554192999999336,0.6554867818510732,0.690931960877909,9,0.09478694941201406,0.0929104573959958,10,-0.14071467595139556,0.6392430330272817,0.6474783118554476,0.6957910531365935,9,0.09472153201455566,0.140433006153646,12,-0.1398296489774918,0.2124297133326456,0.6990684070394131,0.3710867116828834,0.24482026243502109,0.684698524033345,0.37849523154495013,5.573443174362183,chin_s005_r9,0.22
119,0.7308773354862691,0.7319036209311279,0.7392100978918763,9,0.7379860608891258,10,-0.0030371338820886534,0.036423472194497215,15,0.008829337655494542,0.7336760557295162,0.7337138403591988,0.7065507802956328,8,0.7228103873421569,9,-0.0821987259675476,-0.04708844901182067,17,-0.04396559732262968,0.23304018577577157,0.3680365114846743,0.3668227376718585,0.2298445079951783,0.36173276357211076,0.36208035092789037,0.6458690839567482,0.6501239550631976,0.6922843884983289,9,0.11845195506947576,0.14834482468360632,10,-0.04439213770928458,0.6473114615686414,0.6484495065183404,0.6588100806912183,9,0.12785503671766493,0.22080801870954692,12,-0.06648715761860313,0.231249521784477,0.7145970316024645,0.3748820807717806,0.2281040165431527,0.7153035423327023,0.37339490331465786,5.4819231033325195,chin_s005_r9,0.22
120,0.7380770023121735,0.7392838865233009,0.7466330592979874,8,0.7393526057308627,10,-0.027313547084417408,0.010198522789027109,15,-0.04132138867595976,0.7404458230561421,0.7403872950555871,0.7735942369764593,7,0.7549034895549616,9,0.01881824012003334,0.047312758560377775,17,0.03858593062569883,0.20958548812893074,0.348243902469628,0.3589303965000076,0.22035913421403297,0.3418295023900868,0.3667980662040798,0.6515003147393695,0.6551908121071249,0.6925261495221378,9,0.12285443743225548,0.17172274192704345,10,-0.1553394179128406,0.652109242397417,0.6527979934832275,0.7217336266274498,8,0.140059050850515,0.17958246353163007,12,0.04363866522026444,0.19735346037015233,0.697841422557069,0.3705903479894499,0.20314774726682128,0.6781914604883562,0.3729601773937492,5.4657111167907715,chin_s005_r9,0.22
121,0.7373015880214844,0.7370009839555651,0.7521062511439996,9,0.7481548393027909,10,-0.012238515012575727,-0.04135539975714002,15,-0.027624589308881776,0.7335458930780921,0.7322453013157425,0.7175346629345702,8,0.7344068347106805,9,0.004619518708345186,0.005011765048324124,17,0.0026897952137903175,0.2217109803167423,0.34830821996566264,0.3694678936609916,0.2031228080138403,0.35108779024429476,0.3695529126878116,0.6605099872296383,0.6603871690968749,0.7008792166320822,9,0.1292817598370805,0.12149092021096541,10,-0.12850063086999258,0.6603861975014946,0.6620879428033631,0.6762747374371889,9,0.09346739674258707,0.07468109354025208,12,-0.10022093482700979,0.21008674265298666,0.6657530149106355,0.3617345751088333,0.19884579243936962,0.6671375983646527,0.37316340924199504,5.459043979644775,chin_s005_r9,0.22
122,0.7353984523155919,0.7353310044527619,0.7359746423183204,9,0.7312774786011007,10,0.021306418465018517,0.03777481754696,15,0.047052075179261944,0.7316731763366544,0.7308293786482668,0.7576785963070416,8,0.7460942208296486,9,0.0022471751961502967,0.07788060071887962,17,-0.004138395302467866,0.23675587557405375,0.3676003604817718,0.3556737517828947,0.2338014740076666,0.3761422766725711,0.35871778952964395,0.6510693516179303,0.651890825542511,0.6845683440101169,9,0.1305435951135799,0.1626441545932039,10,0.04091059257146656,0.6478718013032191,0.6518337767055831,0.6957744513105708,9,0.16078632173357002,0.21782334720894644,12,-0.1075686051734462,0.24369626434886005,0.7136248810283952,0.3608528288481845,0.2319621160663452,0.7255357331748009,0.3706116437252151,5.477006196975708,chin_s005_r9,0.22
123,0.734353478105255,0.7350889158312942,0.7855002342709181,9,0.7532023494202477,10,-0.09853000879589952,-0.1368824646059366,15,0.004746106989580618,0.7392643712993612,0.739985375574703,0.7420732095756363,8,0.743448433535542,9,-0.011323407150011722,0.04316908035968677,17,0.0004509762070294864,0.23725241505153516,0.34752419356817565,0.3644684370090581,0.2357012982149893,0.35849172482896957,0.3619692126752988,0.6497185704647436,0.6512869312091608,0.7297743555475722,9,0.0770572825402646,0.06641335333031954,10,-0.1372626819912624,0.6526269573888359,0.6534468846102903,0.7014311281802066,9,0.13480147171310716,0.19017011313451157,12,-0.08286682234947344,0.22549179379853168,0.6896027697552514,0.3763252325226843,0.2311767091213568,0.7058930939656142,0.3677813558801979,5.635316848754883,chin_s005_r9,0.22
124,0.7456041612050351,0.7436190465148873,0.7580535926588332,9,0.7566485059491362,10,-0.034909651088955086,-0.07185165216955008,15,-0.10711094504165188,0.7287256338885857,0.7281098310206079,0.6843829036582332,8,0.717556932576425,9,-0.0016437525949844465,0.0624274385778259,17,-0.024954610678899515,0.23305767182291248,0.33641556055173716,0.37964232438982415,0.21563531365384314,0.33392260916472094,0.3737310977479184,0.6760323329498785,0.6787152184423766,0.7046435805581643,9,0.09647651068828834,0.03305335966113434,10,-0.2527616332225532,0.6484166733195124,0.647313886860689,0.6455889751980498,9,0.13335310296584105,0.17354586697031885,12,-0.14978253817496726,0.24330538948555347,0.6704638702105707,0.37854279092621257,0.20717674639807004,0.6571447556155783,0.37230521260103505,5.317174196243286,chin_s005_r9,0.22
125,0.7343238737740183,0.7354770887277017,0.7341678980480313,9,0.7433790750020978,10,-0.040421723297749776,0.007480271861336537,15,-0.013100947169496587,0.7342047083902687,0.7346202569918984,0.7559724387290299,8,0.7450154999778742,9,0.037532542064284406,0.08585378281445238,17,-0.009140046917072524,0.20266611870070417,0.3545650069751281,0.3684746191620315,0.19607633152257709,0.36126078774089554,0.35992602449391203,0.652130194789127,0.6538012339954878,0.6812083550680375,9,0.12599610419780252,0.19551491834835374,10,-0.08780440473881862,0.6529998763350063,0.6523859656674525,0.7100812031435777,9,0.12734919925639665,0.1450821582960614,12,-0.0902588678484363,0.19194296738387084,0.6900442579828721,0.3732583111210155,0.19131022378776485,0.6891796717884054,0.36787639792520027,5.2913291454315186,chin_s005_r9,0.22
126,0.7288865716251715,0.7311136243785553,0.7312250775046131,9,0.733332432437058,10,-0.018691856291665365,0.027066505158452377,15,-0.005592351888207451,0.7325961488704648,0.7327283118488812,0.7516528546770124,8,0.7421863129762939,9,0.03414752223499614,0.14116388066469326,17,0.01614657906324379,0.21822121143819384,0.36357845853111004,0.37761054398219096,0.23097708922860694,0.35164366242884265,0.3726124326831528,0.6443341497268548,0.6493242031277698,0.6770037373263802,9,0.1389009446436841,0.20175138662472833,10,-0.08353280305302656,0.6515603082457416,0.6533840762090883,0.6914381532045515,9,0.1719269011498712,0.25107023188204763,12,-0.08576135407345885,0.2188233903366621,0.6990267567640213,0.3870967144177897,0.25230631871315357,0.67699975914588,0.38238312565765453,5.359576940536499,chin_s005_r9,0.22
127,0.7288061252133436,0.7292715770968488,0.7467295614231529,9,0.7394098895072808,10,-0.09928580487971153,-0.0545146847262006,15,-0.015950052685192846,0.7398932358363227,0.7381584427116283,0.7395824434776863,8,0.7399783131771832,9,-0.005921121872376163,-0.05614046463364962,17,-0.013466758901970724,0.22372837726212413,0.3532452702592184,0.3758983568239965,0.2331216121017965,0.34362162393588924,0.36320923932645005,0.646023789938956,0.6464280972756616,0.6906505475301448,10,0.06400355449752711,0.06878154041721837,10,-0.07955400196974778,0.6607758290773326,0.6577614779315979,0.695548840105661,9,0.12711903016802795,0.10815066626735222,12,-0.054086974328395925,0.23064851748296267,0.6850722650735155,0.36462966493077104,0.22947327934390227,0.6662101307330262,0.36068569726572075,5.441820859909058,chin_s005_r9,0.22
128,0.7499888252375528,0.7498393827936458,0.7443716567409765,7,0.7476932641128377,10,-0.0800359263526786,-0.05774021700998074,15,-5.498608459501894e-05,0.7386973942536474,0.7393502072613758,0.741153660676178,8,0.7433912333194499,9,-0.04235539934034896,0.050487275109439386,17,-0.00931283503936037,0.21688458717615688,0.3338026339829086,0.3530238133891796,0.23421588975997754,0.3285398123111482,0.35861578087472473,0.6599037522646773,0.6605557649492599,0.6856346727951917,8,0.07200671443828917,0.07852058722687857,10,-0.005127196307910967,0.6567184018068136,0.6581726486351637,0.6982457261083923,9,0.11812609233270788,0.17921048828763955,12,-0.11279268871273238,0.235004573469074,0.6790262153821972,0.3554941990426772,0.24013244168933312,0.6434399591133456,0.36115970678899606,5.378676891326904,chin_s005_r9,0.22
129,0.7365944052323108,0.7377383674100157,0.7727758149170775,9,0.7535806446627056,10,-0.06593694792760904,-0.10146911074820568,15,-0.09516233913046482,0.7377355440096661,0.7401327024279665,0.757882226310941,8,0.7585709190490341,9,-0.07128136149471169,-0.03873251128233368,17,-0.060833065494745875,0.19350157933961132,0.33333212259823286,0.38045478962727136,0.1973826277330124,0.32213568683103155,0.36948194845248755,0.6696317078951166,0.6486632639254608,0.7087799175210281,10,0.09293869668592263,0.048172270815711446,10,-0.1927754726069879,0.664210788118023,0.6696047185655554,0.7069204609145652,9,0.04490947514902807,0.024007679807616738,12,-0.190713491970466,0.1922523866052268,0.6518020067162595,0.38274935407083105,0.19921204641698598,0.6451574089913704,0.3711765315167661,5.550162076950073,chin_s005_r9,0.22
130,0.7463719555324559,0.7433303750593597,0.7477051217721822,9,0.7537085530728839,10,-0.08922013357616007,-0.10194901715084556,15,-0.10449937716295227,0.7320971304720466,0.7300964405138707,0.7180912719520862,8,0.7275878518005814,9,-0.05762159793999046,-0.032160145524359,17,0.013148207057840504,0.19305813403283079,0.35669165176212897,0.37418960628718434,0.21390144517804366,0.35035426509722567,0.3717989847471335,0.6694553243371113,0.6692003684062915,0.696021878808274,10,0.0797539844828575,0.05247674869223253,10,-0.23652189183035635,0.6514333599718507,0.6529686680703978,0.6721892811749559,9,0.10320379086720594,0.15312811477786548,12,-0.07249592578585617,0.16649228441070196,0.6544940863719948,0.37437650203786677,0.2178483206081383,0.6712071355246986,0.37065810525807275,5.408779859542847,chin_s005_r9,0.22
131,0.7418064528933989,0.7415814231541548,0.7548003095302528,8,0.751868008319588,10,0.0007570301260553205,0.026694479453538037,15,-0.010965057302529174,0.7373871712959633,0.736622704082318,0.7442053728909027,8,0.7494592928516495,9,-0.036120853235931207,-0.025854304524317834,17,-0.05383574592630579,0.21433572728650496,0.3346298493793536,0.3691486454400203,0.2109068078853431,0.33831833155745533,0.37843764120579654,0.6587327747095699,0.6617482405876364,0.7009968120469816,9,0.1454556919448628,0.17987247846650184,10,-0.09624672192018337,0.655919620370506,0.6586279892208964,0.6989271930132378,9,0.10620726774692475,0.10442060717335357,12,-0.1582565439313095,0.23988267671437313,0.662159263574726,0.380521015888515,0.1996745275941736,0.6612173495801286,0.379632083531462,5.4706871509552,chin_s005_r9,0.22
132,0.7369543645595401,0.7381253322599883,0.7270614268687855,8,0.730220836069219,10,-0.04152394805827695,-0.008326055373037195,15,0.038194362596157425,0.7350160170014403,0.7352640809750832,0.7520237129872722,8,0.750927760055927,9,-0.005177939730227047,0.036103465078596506,17,0.024868126438386786,0.2518977310148003,0.3522635291402001,0.36441904919970064,0.251359187369979,0.36615033343361036,0.36426437530420097,0.6482014093633776,0.6488751833316116,0.6748772581821315,9,0.09433095782791201,0.12976854582358863,10,0.01921288212900448,0.656510398443996,0.6584232261805558,0.6992578914444133,9,0.1171156257223085,0.15949199461237265,12,-0.022287016082623824,0.26583209230159976,0.7043675255302776,0.36880112795129477,0.2527076883817321,0.7152870364863843,0.3674522947596094,5.376128911972046,chin_s005_r9,0.22
133,0.7368283769535385,0.7334350433088895,0.7323674360053978,9,0.7388278885639079,10,-0.10354529188026089,-0.08827677370371463,15,-0.0567421081556138,0.7413243878271725,0.7400644737738479,0.6908474697500682,8,0.7195608530986667,9,-0.07460620449466589,-0.10147980600829112,17,-0.02535225586851456,0.20003402922231306,0.3464536030458337,0.3609657073617485,0.20341924221479601,0.3521189863899399,0.36213018012153647,0.6561350564597755,0.6574859449005108,0.6806315510211322,9,0.06617010632174515,0.06422409820088296,10,-0.17116449815581383,0.6662137399962138,0.6656638618197687,0.6461658875586637,8,0.06975999139821666,0.05494794027899554,12,-0.12434570074120409,0.1854521330461818,0.6615109079045357,0.3642198376962721,0.19729576578728114,0.6580020361753858,0.3668899450301631,5.607873201370239,chin_s005_r9,0.22
134,0.73494808142258,0.7347810286590214,0.7239192095329837,9,0.7407597924894599,10,-0.04727229697595922,-0.06319221214536613,15,-0.03548404951442484,0.7329048683008029,0.73405987018653,0.7710517445346597,8,0.7510373505959305,9,-0.04114878391896687,-0.003742585893626337,17,-0.019884939087821664,0.22825847339412775,0.36099537994554043,0.3675347039147383,0.22527324865436515,0.353947527408457,0.3555855141598009,0.663336667351655,0.6629819257232128,0.6672479770792595,9,0.10639586229370009,0.09499183166710778,10,-0.16835224069564758,0.6467293377590569,0.6487542344544395,0.7083028363459104,9,0.12507345440324025,0.16754643961785853,12,-0.10658714457849904,0.22952859168959971,0.686166823840037,0.3797451544466344,0.2244189896081279,0.6981909497704608,0.36988225897674537,5.6207802295684814,chin_s005_r9,0.22
135,0.7460927907309672,0.7459862746628837,0.7410462981249439,8,0.7432443743141768,10,-0.001638122827351048,0.052694852858221085,15,-0.017108713586929555,0.7455686765191512,0.7454370742770873,0.7697248059121702,8,0.7571774925597058,9,0.013599514238187322,0.004522098539552779,17,-0.03640161049011441,0.24734438982691742,0.3247898369431883,0.35847594644748587,0.23141508143689826,0.33421416093711925,0.36227601873964926,0.6639047767453664,0.6642699138040729,0.687556596149308,9,0.09967278832789185,0.13641453560205452,10,-0.09799330699247466,0.6552282296643829,0.6610635410491168,0.7204213788811242,9,0.16682748296134045,0.1787198430463146,12,-0.11800107923405793,0.24012722114772345,0.6476251601284084,0.3699190666350615,0.23379246392166042,0.6608130866103779,0.376968983474804,5.7015440464019775,chin_s005_r9,0.22
136,0.7459165915207836,0.7460077585334584,0.7588387638384559,9,0.74599812715382,10,-0.018104428257363622,-0.038254613526537556,15,-0.009473443516534827,0.7351465376765952,0.7352152601922209,0.7449218727691459,8,0.7428408593885042,9,-0.05170751528342169,-0.0030693727923284918,17,-0.02745063542265439,0.21121300377494112,0.3279578564651822,0.36362849124805424,0.19185917120862062,0.340673889560799,0.37596347129729435,0.66375145260876,0.6646787926505533,0.7026232587854704,9,0.12526733011902993,0.1487839953146058,10,-0.07425818607261986,0.652637728410582,0.6542458338115853,0.6946058161755528,9,0.12757383745374837,0.1859290372098633,12,-0.12277636080114983,0.22116206238785807,0.6609361357157065,0.37942645692942645,0.21246530040288558,0.6825869666001473,0.37677638874770003,5.877366065979004,chin_s005_r9,0.22
137,0.734273797780088,0.7349944808135636,0.7307315748186478,8,0.739314834543052,10,-0.02349098063298412,0.003590569261169866,15,-0.0363149921919992,0.7410246532365027,0.7413410185669284,0.7430597370475681,6,0.749822660229837,9,-0.036113250095595954,0.0460447159597603,17,-0.017445986791012707,0.20521353484770977,0.3505290994050882,0.37297643579712797,0.19214475014023247,0.3307756538738041,0.35710190818882603,0.6581599797064832,0.6607617838499723,0.6932296253288014,9,0.14092923681026803,0.1530306141722006,10,-0.1387178839269835,0.6629892366662941,0.6656181017363345,0.6838371108507834,6,0.13892308052850535,0.1852880362002042,12,-0.10284505208571494,0.18852700279838075,0.6607822273024774,0.3722546148530526,0.19103621905579526,0.6579304161417275,0.3766642121090265,5.943761110305786,chin_s005_r9,0.22
