block,cell,estimator,param,stat,v1,v2,diff
summary,opt_s0.3_sd0.015,primal,gamma,mae,0.0217049880462953,0.021704988046295337,3.8163916471489756e-17
summary,opt_s0.3_sd0.015,primal,gamma,q05,0.0889019191742323,0.08890191917423237,6.938893903907228e-17
summary,opt_s0.3_sd0.015,primal,gamma,q95,0.2108206565397093,0.21082065653970936,5.551115123125783e-17
summary,opt_s0.3_sd0.015,primal,gamma,wald_cover,0.9918864097363084,0.9918864097363083,-1.1102230246251565e-16
summary,opt_s0.3_sd0.015,primal,gamma,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.015,primal,sigma_star,bias,-0.0055591992032163,-0.005559198910436313,2.927799868865377e-10
summary,opt_s0.3_sd0.015,primal,sigma_star,median_bias,-0.0052608879195547,-0.005260887919554702,-1.734723475976807e-18
summary,opt_s0.3_sd0.015,primal,sigma_star,rmse,0.0273829947220524,0.027382994770960012,4.890761060027948e-11
summary,opt_s0.3_sd0.015,primal,sigma_star,mae,0.0188269611371773,0.018826961137177356,5.551115123125783e-17
summary,opt_s0.3_sd0.015,primal,sigma_star,q05,0.6904437282319349,0.6904437282319349,0.0
summary,opt_s0.3_sd0.015,primal,sigma_star,q95,0.7747414756534959,0.7747414778931895,2.2396935417390296e-09
summary,opt_s0.3_sd0.015,primal,sigma_star,wald_cover,0.9594320486815416,0.9594320486815415,-1.1102230246251565e-16
summary,opt_s0.3_sd0.015,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.015,primal,lnMstar,bias,0.1093667378826459,0.10936668418410661,-5.369853929571011e-08
summary,opt_s0.3_sd0.015,primal,lnMstar,median_bias,0.1116074820720698,0.11160756036462582,7.829255602165297e-08
summary,opt_s0.3_sd0.015,primal,lnMstar,rmse,3.6646405009729017,3.6646404370554615,-6.391744022948842e-08
summary,opt_s0.3_sd0.015,primal,lnMstar,mae,2.5934488960070468,2.593448915161269,1.915422220832852e-08
summary,opt_s0.3_sd0.015,primal,lnMstar,q05,-3.0421125894825884,-3.0421125894825884,0.0
summary,opt_s0.3_sd0.015,primal,lnMstar,q95,8.922087169385025,8.922084643298925,-2.526086099408076e-06
summary,opt_s0.3_sd0.015,primal,lnMstar,wald_cover,0.9087221095334684,0.9087221095334685,1.1102230246251565e-16
summary,opt_s0.3_sd0.015,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,opt_s0.3_sd0.015,dual,alpha,bias,0.0054768276884055,0.005476827718202958,2.9797457903879554e-11
summary,opt_s0.3_sd0.015,dual,alpha,median_bias,0.0034551268336503,0.0034551296479244376,2.8142741375150604e-09
summary,opt_s0.3_sd0.015,dual,alpha,rmse,0.0438102498857677,0.043810249779469276,-1.0629842145393198e-10
summary,opt_s0.3_sd0.015,dual,alpha,mae,0.0300339671721248,0.030033967749347273,5.772224746791732e-10
summary,opt_s0.3_sd0.015,dual,alpha,q05,0.2861191073954033,0.2861191081416178,7.462144790970626e-10
summary,opt_s0.3_sd0.015,dual,alpha,q95,0.4273767504543818,0.4273767522618013,1.8074194918504816e-09
summary,opt_s0.3_sd0.015,dual,beta,bias,0.0057709638070042,0.005770963843745979,3.6741778890181376e-11
summary,opt_s0.3_sd0.015,dual,beta,median_bias,0.0054829083863816,0.005482911963192338,3.576810738217806e-09
summary,opt_s0.3_sd0.015,dual,beta,rmse,0.045992762705705,0.04599276263545682,-7.024818227119312e-11
summary,opt_s0.3_sd0.015,dual,beta,mae,0.0300305501938151,0.030030551514611786,1.3207966872985644e-09
summary,opt_s0.3_sd0.015,dual,beta,q05,0.2993141069374207,0.2993141067395963,-1.9782442350901874e-10
summary,opt_s0.3_sd0.015,dual,beta,q95,0.449010094879488,0.44901009295086264,-1.9286253705175227e-09
summary,opt_s0.3_sd0.015,dual,a,bias,1.0252823014255452e-05,1.0252823014255452e-05,0.0
summary,opt_s0.3_sd0.015,dual,a,median_bias,-1.4018699092954725e-05,-1.4018699092954723e-05,1.6940658945086007e-21
summary,opt_s0.3_sd0.015,dual,a,rmse,0.0084025542096793,0.008402554209679369,6.938893903907228e-17
summary,opt_s0.3_sd0.015,dual,a,mae,0.0056240302048967,0.005624030204896768,6.852157730108388e-17
summary,opt_s0.3_sd0.015,dual,a,q05,0.4982362084233737,0.49823620842337374,5.551115123125783e-17
summary,opt_s0.3_sd0.015,dual,a,q95,0.5264207961903588,0.5264207961903588,0.0
summary,opt_s0.3_sd0.015,dual,gamma,bias,0.0027588525123344,0.002758852528887501,1.6553100903871076e-11
summary,opt_s0.3_sd0.015,dual,gamma,median_bias,0.0018074751872804,0.0018074753626239198,1.7534351986862873e-10
summary,opt_s0.3_sd0.015,dual,gamma,rmse,0.0222139131678287,0.0222139131228267,-4.500200212476102e-11
summary,opt_s0.3_sd0.015,dual,gamma,mae,0.0147720873143893,0.014772086985277627,-3.2911167367755123e-10
summary,opt_s0.3_sd0.015,dual,gamma,q05,0.1458532505360574,0.14585325402055652,3.4844991059213015e-09
summary,opt_s0.3_sd0.015,dual,gamma,q95,0.2183825733569617,0.21838257236403197,-9.929297384303482e-10
summary,opt_s0.3_sd0.015,dual,sigma_star,bias,-0.0022711037296864,-0.0022711037506783836,-2.0991983758905652e-11
summary,opt_s0.3_sd0.015,dual,sigma_star,median_bias,-0.0020288449600672,-0.0020288450259701163,-6.590291637062484e-11
summary,opt_s0.3_sd0.015,dual,sigma_star,rmse,0.0239486948887637,0.02394869484684196,-4.19217403846428e-11
summary,opt_s0.3_sd0.015,dual,sigma_star,mae,0.0162443289090316,0.016244329352775144,4.437435453807925e-10
summary,opt_s0.3_sd0.015,dual,sigma_star,q05,0.6957336456129296,0.6957336465754227,9.62493085232552e-10
summary,opt_s0.3_sd0.015,dual,sigma_star,q95,0.7739412462161378,0.7739412444391274,-1.7770104276948473e-09
summary,opt_s0.3_sd0.015,dual,lnMstar,bias,-5.459684392477371e-05,-5.459684392477371e-05,0.0
summary,opt_s0.3_sd0.015,dual,lnMstar,median_bias,-0.0018544285105304,-0.0018544285105304148,-1.474514954580286e-17
summary,opt_s0.3_sd0.015,dual,lnMstar,rmse,0.1560399510577595,0.15603995105775956,5.551115123125783e-17
summary,opt_s0.3_sd0.015,dual,lnMstar,mae,0.098835239027434,0.09883523902743407,6.938893903907228e-17
summary,opt_s0.3_sd0.015,dual,lnMstar,q05,2.647751260563267,2.647751260563267,0.0
summary,opt_s0.3_sd0.015,dual,lnMstar,q95,3.1619167192696773,3.1619167192696773,0.0
profile,onpath,profile,sigma_star,cover_truth,0.9933333333333332,1.0,0.006666666666666821
profile,onpath,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.88,0.94,0.05999999999999994
profile,onpath,profile,sigma_star,share_flat_everywhere,0.88,0.9133333333333333,0.033333333333333326
profile,onpath,profile,sigma_star,median_ci_width,0.4499999999999999,0.94,0.49000000000000005
profile,onpath,profile,sigma_star,share_sig_hat_off_grid,0.5,0.13333333333333333,-0.3666666666666667
profile,iso16,profile,sigma_star,cover_truth,0.94,0.94,0.0
profile,iso16,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,iso16,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,iso16,profile,sigma_star,median_ci_width,0.0161170348482674,0.016117034848266543,-8.569533971325427e-16
profile,iso16,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,iso4,profile,sigma_star,cover_truth,0.9333333333333332,0.9333333333333333,1.1102230246251565e-16
profile,iso4,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,iso4,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,iso4,profile,sigma_star,median_ci_width,0.0468748950090655,0.04687489500920783,1.4233059175694507e-13
profile,iso4,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,fact,profile,sigma_star,cover_truth,0.9466666666666668,0.9466666666666667,-1.1102230246251565e-16
profile,fact,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,fact,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,fact,profile,sigma_star,median_ci_width,0.0186283361384302,0.018628336138383605,-4.659467256473704e-14
profile,fact,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,opt_s0,profile,sigma_star,cover_truth,1.0,1.0,0.0
profile,opt_s0,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.9733333333333334,0.9733333333333334,0.0
profile,opt_s0,profile,sigma_star,share_flat_everywhere,0.9733333333333334,0.9533333333333334,-0.020000000000000018
profile,opt_s0,profile,sigma_star,median_ci_width,0.4499999999999999,0.94,0.49000000000000005
profile,opt_s0,profile,sigma_star,share_sig_hat_off_grid,0.36,0.0,-0.36
profile,opt_s0.05,profile,sigma_star,cover_truth,0.9866666666666668,0.96,-0.02666666666666684
profile,opt_s0.05,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.9133333333333332,0.9133333333333333,1.1102230246251565e-16
profile,opt_s0.05,profile,sigma_star,share_flat_everywhere,0.9133333333333332,0.7866666666666666,-0.1266666666666666
profile,opt_s0.05,profile,sigma_star,median_ci_width,0.4499999999999999,0.94,0.49000000000000005
profile,opt_s0.05,profile,sigma_star,share_sig_hat_off_grid,0.5333333333333333,0.16666666666666666,-0.3666666666666667
profile,opt_s0.1,profile,sigma_star,cover_truth,0.9933333333333332,0.9666666666666667,-0.026666666666666505
profile,opt_s0.1,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.9333333333333332,0.9266666666666666,-0.006666666666666599
profile,opt_s0.1,profile,sigma_star,share_flat_everywhere,0.9333333333333332,0.21333333333333335,-0.7199999999999999
profile,opt_s0.1,profile,sigma_star,median_ci_width,0.4499999999999999,0.9025916507568639,0.452591650756864
profile,opt_s0.1,profile,sigma_star,share_sig_hat_off_grid,0.46,0.02,-0.44
profile,opt_s0.2,profile,sigma_star,cover_truth,0.98,0.98,0.0
profile,opt_s0.2,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.8933333333333333,0.8933333333333333,0.0
profile,opt_s0.2,profile,sigma_star,share_flat_everywhere,0.8933333333333333,0.0,-0.8933333333333333
profile,opt_s0.2,profile,sigma_star,median_ci_width,0.4499999999999999,0.7043215972744019,0.254321597274402
profile,opt_s0.2,profile,sigma_star,share_sig_hat_off_grid,0.3866666666666666,0.03333333333333333,-0.3533333333333333
profile,opt_s0.3,profile,sigma_star,cover_truth,0.9533333333333334,0.9533333333333334,0.0
profile,opt_s0.3,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.6533333333333333,0.6533333333333333,0.0
profile,opt_s0.3,profile,sigma_star,share_flat_everywhere,0.6533333333333333,0.0,-0.6533333333333333
profile,opt_s0.3,profile,sigma_star,median_ci_width,0.4499999999999999,0.550741243335394,0.10074124333539408
profile,opt_s0.3,profile,sigma_star,share_sig_hat_off_grid,0.2533333333333333,0.006666666666666667,-0.24666666666666665
profile,opt_s0.5,profile,sigma_star,cover_truth,0.9266666666666666,0.9266666666666666,0.0
profile,opt_s0.5,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0066666666666666,0.006666666666666667,6.678685382510707e-17
profile,opt_s0.5,profile,sigma_star,share_flat_everywhere,0.0066666666666666,0.0,-0.0066666666666666
profile,opt_s0.5,profile,sigma_star,median_ci_width,0.3225093766370147,0.3435857543109735,0.021076377673958813
profile,opt_s0.5,profile,sigma_star,share_sig_hat_off_grid,0.0333333333333333,0.013333333333333334,-0.019999999999999962
profile,opt_s1,profile,sigma_star,cover_truth,0.94,0.94,0.0
profile,opt_s1,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,opt_s1,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,opt_s1,profile,sigma_star,median_ci_width,0.1043713315551482,0.10437133155518802,3.9815373220619676e-14
profile,opt_s1,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,opt_s2,profile,sigma_star,cover_truth,0.9533333333333334,0.9533333333333334,0.0
profile,opt_s2,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,opt_s2,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,opt_s2,profile,sigma_star,median_ci_width,0.0277042083773509,0.027704208377451245,1.0034334474440243e-13
profile,opt_s2,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,kaplan,profile,sigma_star,cover_truth,0.9933333333333332,0.9533333333333334,-0.039999999999999813
profile,kaplan,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.7733333333333333,0.84,0.06666666666666665
profile,kaplan,profile,sigma_star,share_flat_everywhere,0.7733333333333333,0.20666666666666667,-0.5666666666666667
profile,kaplan,profile,sigma_star,median_ci_width,0.4499999999999999,0.8954752243583257,0.4454752243583258
profile,kaplan,profile,sigma_star,share_sig_hat_off_grid,0.3066666666666666,0.05333333333333334,-0.25333333333333324
profile,iso16_digit,profile,sigma_star,cover_truth,0.94,0.94,0.0
profile,iso16_digit,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,iso16_digit,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,iso16_digit,profile,sigma_star,median_ci_width,0.0166369188610677,0.016636918861070105,2.4043267377038546e-15
profile,iso16_digit,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,iso16_sd0.005,profile,sigma_star,cover_truth,0.94,0.94,0.0
profile,iso16_sd0.005,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,iso16_sd0.005,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,iso16_sd0.005,profile,sigma_star,median_ci_width,0.0103353769232187,0.010335376923223338,4.638650574761982e-15
profile,iso16_sd0.005,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,opt_s0.3_sd0.005,profile,sigma_star,cover_truth,0.9666666666666668,0.9666666666666667,-1.1102230246251565e-16
profile,opt_s0.3_sd0.005,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.38,0.38,0.0
profile,opt_s0.3_sd0.005,profile,sigma_star,share_flat_everywhere,0.38,0.0,-0.38
profile,opt_s0.3_sd0.005,profile,sigma_star,median_ci_width,0.4196287173053347,0.464492092446583,0.04486337514124833
profile,opt_s0.3_sd0.005,profile,sigma_star,share_sig_hat_off_grid,0.1666666666666666,0.006666666666666667,-0.15999999999999995
profile,iso16_sd0.015,profile,sigma_star,cover_truth,0.9466666666666668,0.9466666666666667,-1.1102230246251565e-16
profile,iso16_sd0.015,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.0,0.0,0.0
profile,iso16_sd0.015,profile,sigma_star,share_flat_everywhere,0.0,0.0,0.0
profile,iso16_sd0.015,profile,sigma_star,median_ci_width,0.0310185246557949,0.031018524655816615,2.171526847227767e-14
profile,iso16_sd0.015,profile,sigma_star,share_sig_hat_off_grid,0.0,0.0,0.0
profile,opt_s0.3_sd0.015,profile,sigma_star,cover_truth,0.9733333333333334,0.9733333333333334,0.0
profile,opt_s0.3_sd0.015,profile,sigma_star,share_flat_on_v1_grid (v1: share_flat_everywhere),0.9,0.9,0.0
profile,opt_s0.3_sd0.015,profile,sigma_star,share_flat_everywhere,0.9,0.0,-0.9
profile,opt_s0.3_sd0.015,profile,sigma_star,median_ci_width,0.4499999999999999,0.6951021095927326,0.24510210959273265
profile,opt_s0.3_sd0.015,profile,sigma_star,share_sig_hat_off_grid,0.3733333333333333,0.05333333333333334,-0.31999999999999995
bootcheck,onpath,primal,alpha,warm_cover,0.6666666666666666,0.6166666666666667,-0.04999999999999993
bootcheck,onpath,primal,alpha,warm_median_width,1.0975008274146711,0.10462545045981536,-0.9928753769548557
bootcheck,onpath,primal,alpha,multi_cover,0.9333333333333332,0.9333333333333333,1.1102230246251565e-16
bootcheck,onpath,primal,alpha,multi_median_width,3.1932809410065577,3.1585463516546737,-0.034734589351884004
bootcheck,onpath,primal,beta,warm_cover,0.8166666666666667,0.6333333333333333,-0.18333333333333335
bootcheck,onpath,primal,beta,warm_median_width,0.764943097503682,0.15119325131243028,-0.6137498461912516
bootcheck,onpath,primal,beta,multi_cover,0.9666666666666668,0.95,-0.01666666666666683
bootcheck,onpath,primal,beta,multi_median_width,2.658036322133987,2.6029042996183733,-0.05513202251561378
bootcheck,onpath,primal,a,warm_cover,0.5,0.2833333333333333,-0.21666666666666667
bootcheck,onpath,primal,a,warm_median_width,0.4094199851822561,0.09047662207630974,-0.31894336310594634
bootcheck,onpath,primal,a,multi_cover,0.9,0.9333333333333333,0.033333333333333326
bootcheck,onpath,primal,a,multi_median_width,0.8399154627341409,0.838200531494896,-0.0017149312392448213
bootcheck,onpath,primal,gamma,warm_cover,0.6166666666666667,0.4166666666666667,-0.2
bootcheck,onpath,primal,gamma,warm_median_width,0.2155370167080187,0.07477624558151566,-0.14076077112650304
bootcheck,onpath,primal,gamma,multi_cover,0.9666666666666668,0.8833333333333333,-0.08333333333333348
bootcheck,onpath,primal,gamma,multi_median_width,0.2658319346200164,0.28984515830809554,0.02401322368807912
bootcheck,onpath,primal,sigma_star,warm_cover,0.5666666666666667,0.3333333333333333,-0.23333333333333334
bootcheck,onpath,primal,sigma_star,warm_median_width,0.2764297745270103,0.04234746588127186,-0.23408230864573842
bootcheck,onpath,primal,sigma_star,multi_cover,0.9166666666666666,0.7833333333333333,-0.1333333333333333
bootcheck,onpath,primal,sigma_star,multi_median_width,0.4284997688065551,0.4264502045761488,-0.002049564230406309
bootcheck,onpath,primal,lnMstar,warm_cover,0.5833333333333334,0.4166666666666667,-0.16666666666666669
bootcheck,onpath,primal,lnMstar,warm_median_width,33.907398566848336,10.550732124464592,-23.356666442383744
bootcheck,onpath,primal,lnMstar,multi_cover,0.9,0.95,0.04999999999999993
bootcheck,onpath,primal,lnMstar,multi_median_width,45.27663032096862,64.78198036486407,19.505350043895447
bootcheck,opt_s0.3,primal,alpha,warm_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,alpha,warm_median_width,0.2689209545068876,0.2689209545068876,0.0
bootcheck,opt_s0.3,primal,alpha,multi_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,alpha,multi_median_width,0.2689209354662126,0.2689209338000801,-1.6661325097366841e-09
bootcheck,opt_s0.3,primal,beta,warm_cover,0.9333333333333332,0.9333333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,beta,warm_median_width,0.2972141377328474,0.29721411362562133,-2.4107226048730723e-08
bootcheck,opt_s0.3,primal,beta,multi_cover,0.9333333333333332,0.9333333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,beta,multi_median_width,0.2972141968604955,0.297214277981418,8.112092247936076e-08
bootcheck,opt_s0.3,primal,a,warm_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,a,warm_median_width,0.3651466387182073,0.3651466475804478,8.862240497009566e-09
bootcheck,opt_s0.3,primal,a,multi_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,a,multi_median_width,0.3651465256667884,0.3651465907234706,6.505668220802008e-08
bootcheck,opt_s0.3,primal,gamma,warm_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,gamma,warm_median_width,0.066025066809301,0.0658366995598758,-0.00018836724942519756
bootcheck,opt_s0.3,primal,gamma,multi_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,gamma,multi_median_width,0.0655872886886063,0.06558725223641093,-3.645219537329325e-08
bootcheck,opt_s0.3,primal,sigma_star,warm_cover,1.0,1.0,0.0
bootcheck,opt_s0.3,primal,sigma_star,warm_median_width,0.0525058129760274,0.05250581467573512,1.6997077217917322e-09
bootcheck,opt_s0.3,primal,sigma_star,multi_cover,1.0,1.0,0.0
bootcheck,opt_s0.3,primal,sigma_star,multi_median_width,0.0525043633079993,0.05250436063584751,-2.672151784566257e-09
bootcheck,opt_s0.3,primal,lnMstar,warm_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,lnMstar,warm_median_width,7.332512116423291,7.332512116423291,0.0
bootcheck,opt_s0.3,primal,lnMstar,multi_cover,0.9833333333333332,0.9833333333333333,1.1102230246251565e-16
bootcheck,opt_s0.3,primal,lnMstar,multi_median_width,7.332510560282161,7.332509922865773,-6.374163881162076e-07
