sample,surface,surface_kind,output,estimator,param,n_obs,n_dev,n_fam,n_fam_ge2,identified,obs,obs_se_cr1_allk,obs_se_cr1_nested,obs_se_cv3,bench,bench_se,bench_lo,bench_hi,bench_se_runlevel,bias,bias_se_table8,bias_se_nested,bias_se_cv3,p_normal_table8,p_t_nested,p_t_cv3,p_wcr_combined,p_wcr_benchfixed_allk,p_wcr_subcluster_family,B_wild,G_star,loo_bias_min,loo_bias_max,loo_argmin,loo_argmax,loo_n_unidentified,mde80,mde80_cv3,p_wcr_cv3_combined,obs_se_cv3_y,cv3_check,mde80_cv3_tG1,obs_n_at_floor,p_conservative,p_min_of_three
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Year FE,theta_N,57,19,30,15,True,0.787248363237686,0.20685274103873005,0.20685274103873005,0.1644634333168999,0.421962188177487,0.15161489663558844,0.11124594512625881,0.6971839834287022,,0.365286175060199,0.2564666320538719,0.2564666320538719,0.22368571206092389,0.1543588001824071,0.17146525537679813,0.11983163311858343,0.23632363236323634,0.2076207620762076,0.2085208520852085,9999,6.729198028071443,0.2931258952873459,0.4673770304816397,BigScience,Cerebras,0,0.7181065697508412,0.6263199937705869,0.12401240124012401,0.25984060242253293,0.16446343331692595,0.66277421268623,4,0.23632363236323634,0.11983163311858343
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Year FE,theta_D,57,19,30,15,True,0.18045681269614522,0.1695562947302065,0.1695562947302065,0.1561309727218751,0.2543347962038432,0.08916077867227563,0.08352275323295207,0.4059485298171703,,-0.07387798350769798,0.19156978241905265,0.19156978241905265,0.17979578720461006,0.6997593894406735,0.7042791571167731,0.6859966642114561,0.7087708770877088,0.7033703370337033,0.7254725472547254,9999,3.6196667984150275,-0.1780093635913648,-0.0011648209839306319,Cerebras,Stability AI,0,0.5363953907733474,0.5034282041729081,0.5198519851985198,0.5110166709942782,0.15613097272197346,0.5327296509505284,4,0.7087708770877088,0.5198519851985198
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Year FE,theta_C,57,19,30,15,True,0.419137780622301,0.05285348051496991,0.05285348051496991,0.09509229312359187,0.32027089589306473,0.07532767476042192,0.1578937537236465,0.4555749363754437,,0.09886688472923627,0.09202037267561032,0.09202037267561032,0.12131283030378535,0.28264248668789993,0.2968345981001445,0.42573907634973535,0.37783778377837784,0.24622462246224622,0.386038603860386,9999,3.008072470432158,0.06234684865446899,0.1798857072062325,01.AI,Cerebras,0,0.25765704349170887,0.339675924850599,0.32913291329132915,0.06523562886504669,0.09509229312357328,0.35944636272267,4,0.42573907634973535,0.32913291329132915
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Developer FE,theta_N,57,19,30,15,True,0.9783621084438516,0.1835005708824793,0.1498275887238302,0.13593618572337518,0.5293841052705096,0.13253416127455434,0.27453484718869536,0.7715686739922182,,0.448978003173342,0.22635760075364245,0.20003402272500245,0.18985244400262413,0.04731273990710515,0.0376075838280985,0.02947194930661916,0.11621162116211621,0.08370837083708371,0.0781078107810781,9999,4.829740716448645,0.37293447257254886,0.5413484412813769,Stability AI,Cerebras,0,0.5600952636300068,0.5315868432073475,0.0555055505550555,0.166347342002232,0.13593618572323488,0.5625272304657726,4,0.11621162116211621,0.02947194930661916
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Developer FE,theta_D,57,19,30,15,True,0.17148473657112925,0.15075993947711017,0.12309497512393136,0.19209258533313275,0.23995385427900767,0.10123983373369688,0.04134020269312139,0.41368124139790896,,-0.06846911770787842,0.18159863238903676,0.15937966255199523,0.21713835514342802,0.7061472782825307,0.6725868820104554,0.7561414656715055,0.6605660566056606,0.5788578857885789,0.6957695769576958,9999,3.8545844690367983,-0.18088582915253196,0.06096086835928835,Meta,Cerebras,0,0.4462630551455866,0.6079873944015984,0.7083708370837084,0.15087968513613323,0.1920925853344647,0.6433745859233585,4,0.7561414656715055,0.6605660566056606
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Developer FE,theta_C,57,19,30,15,True,0.5693916572593714,0.0720274215924149,0.05907685750033281,0.15284280681896203,0.38268471270285387,0.06622767394904151,0.23838466792135685,0.4970550419506176,,0.18670694455651748,0.09784709631845,0.08874784441785154,0.1665743929690248,0.05637182168273572,0.04971961647170238,0.2770785453633625,0.10291029102910292,0.05680568056805681,0.0462046204620462,9999,3.295205717732477,0.14900582899905418,0.33230149787720925,Meta,Cerebras,0,0.24849396436998428,0.4664083003132694,0.19761976197619763,0.07532414479172492,0.15284280681931398,0.49355504710851983,4,0.2770785453633625,0.10291029102910292
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Family FE,theta_N,57,19,30,15,True,1.138551382791738,0.18205625007721446,0.12387358810380723,0.13487016320862993,0.5322075688082553,0.14224290609330298,0.2520025267388598,0.7897461187348124,,0.6063438139834827,0.2310357602754289,0.18862054544396772,0.19601786974097715,0.008678681393842874,0.004805460743706889,0.006270409229682007,0.0356035603560356,0.008100810081008101,0.016401640164016403,9999,4.2515729429440645,0.522603318786912,0.680457249448559,Stability AI,Meta,0,0.5281375272431096,0.548850035274736,0.029602960296029605,0.1384604272769331,0.13487016320926898,0.5807952063322839,4,0.0356035603560356,0.006270409229682007
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Family FE,theta_D,57,19,30,15,True,-0.3258963142862866,0.2267721358610505,0.15429889465018792,0.24195316409813075,0.2980407687299934,0.10185615615908583,0.12260439701235573,0.5160334870017983,,-0.62393708301628,0.24859661733516572,0.18488597955976507,0.26251859013144396,0.012078677126801489,0.0033752719435996862,0.028766174611245882,0.024902490249024904,0.0251025102510251,0.0241024102410241,9999,4.108629104643811,-0.7782886280386513,-0.4871943833481038,Microsoft,Cerebras,0,0.5176807427673422,0.735052052368043,0.0336033603360336,0.20845485611572068,0.24195316409908818,0.7778348929254729,4,0.0336033603360336,0.024902490249024904
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Family FE,theta_C,57,19,30,15,True,0.598189744604032,0.1908922978650854,0.13124831455122316,0.21141860325383788,0.445803147549632,0.05525858946594838,0.3362016865108343,0.5502479791720595,,0.15238659705439994,0.19872941678065356,0.14240657211766258,0.21852079423151,0.4431978024015695,0.29872275238999674,0.4944901183498587,0.27522752275227524,0.24552455245524551,0.2646264626462646,9999,3.3526130053799417,0.11072302720220972,0.35902058763756073,Meta,Cerebras,0,0.3987384019294552,0.611858223848228,0.39973997399739974,0.18564068000625758,0.21141860325382178,0.6474707124472585,4,0.4944901183498587,0.27522752275227524
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Lab x period FE,theta_N,57,19,30,15,True,1.0314519093049956,0.2164159951110439,0.1613069588288521,0.13449124264039422,0.5173583950462552,0.13258227500873687,0.2642779011350472,0.7611124595912077,,0.5140935142587404,0.2537990200658697,0.20880132809229285,0.18885431949905124,0.042806511157208696,0.024131256526370874,0.01397712525026581,0.09340934093409341,0.07540754075407541,0.0575057505750575,9999,4.801860485455022,0.44055381122316495,0.6135336226430874,Stability AI,Cerebras,0,0.5846437186584199,0.5287920945973434,0.0462046204620462,0.18122658127439803,0.13449124264051962,0.5595698167985189,4,0.09340934093409341,0.01397712525026581
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Lab x period FE,theta_D,57,19,30,15,True,0.0656918627025247,0.2580579805436769,0.1923450622106599,0.18001308229463908,0.37686824189715185,0.07140013027991267,0.24447452983302137,0.5161249920766343,,-0.31117637919462715,0.2677534312128777,0.20516968967372134,0.19365610860802973,0.24516433392151682,0.14671394712719332,0.12548686574599888,0.1326132613261326,0.10811081108110811,0.201020102010201,9999,2.503262448322359,-0.4812106247409829,-0.24794680551329673,Cerebras,Stability AI,0,0.5744751310864197,0.5422371041024832,0.1397139713971397,0.5387349022933426,0.18001308228865487,0.573797377275523,4,0.1397139713971397,0.12548686574599888
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Lab x period FE,theta_C,57,19,30,15,True,0.5860219206599375,0.1293156878565673,0.09708468289453956,0.20906760160029625,0.452561215323295,0.04201544789417301,0.36365511911069676,0.5299957522149288,,0.1334607053366425,0.1359700150311278,0.10578626335437541,0.21324764922654638,0.3263239933195765,0.22319499869149823,0.5392698190763777,0.16621662166216622,0.1255125512551255,0.1692169216921692,9999,2.529511502142811,0.1023467145552879,0.34208533170176475,BigScience,Cerebras,0,0.29620153739225114,0.5970934178343298,0.3576357635763576,0.16093983273845155,0.2090676016002804,0.6318465382572986,4,0.5392698190763777,0.16621662166216622
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Notability-propensity control,theta_N,57,19,30,15,True,0.789390329757924,0.22532528118017162,0.22532528118017162,0.1982492521606541,0.6824937479957656,0.11031062274022377,0.46721929696001796,0.8973076189116446,,0.10689658176215844,0.25087828887382696,0.25087828887382696,0.22687265033845438,0.6700426974883024,0.6750944170246134,0.6431763740449298,0.6842684268426843,0.6315631563156315,0.6811681168116812,9999,6.224798769805909,-0.014913221371231009,0.19670945365650688,BigScience,01.AI,0,0.7024592088467154,0.6352434209476723,0.6232623262326232,0.25657000979862316,0.19824925216064226,0.6722170174514919,4,0.6842684268426843,0.6232623262326232
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Notability-propensity control,theta_D,57,19,30,15,True,0.2535373142096085,0.12426003521173962,0.12426003521173962,0.18566480469831623,0.21065177580045408,0.10784240551877677,0.0018474606539900919,0.4039225951939445,,0.04288553840915443,0.1645312759900046,0.1645312759900046,0.21471237535768684,0.7943602651805737,0.7973188412653361,0.8439270706920285,0.8105810581058106,0.7522752275227522,0.8117811781178118,9999,4.568589015341297,-0.03861662547188891,0.19277210600243447,01.AI,Cerebras,0,0.4606875727720129,0.6011946510015231,0.8102810281028103,0.16720781744494143,0.18566480469815316,0.6361864788794478,4,0.8439270706920285,0.8102810281028103
"legacy support, strict surface (extrapolated)",strict,tobit,y_arc_c,Notability-propensity control,theta_C,57,19,30,15,True,0.423993487255324,0.05852831964038516,0.05852831964038516,0.12896758245166093,0.36074587722168583,0.06301073616963286,0.23216405052948574,0.47328845153147125,,0.06324761003363816,0.08599951786240533,0.08599951786240533,0.1435374174076747,0.4620706863606261,0.4715456643065073,0.6647235251482052,0.47594759475947596,0.3207320732073207,0.47894789478947897,9999,3.5742476661748257,0.036750993854909104,0.18047516587675916,01.AI,Cerebras,0,0.24079865001473488,0.4019047687414891,0.5843584358435844,0.05848541666748066,0.12896758245168163,0.4252971633140145,4,0.6647235251482052,0.47594759475947596
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,OLS,theta_N,57,19,30,15,True,0.5116470631381156,0.1274332873446689,0.1274332873446689,0.12200863034623975,0.6832721518711132,0.07533582616882893,0.5416421287049258,0.8268572364551933,0.1183903815097598,-0.17162508873299764,0.14803624362975765,0.14803624362975765,0.14339313994576375,0.24631555879496525,0.2614643822398057,0.2468778731375482,0.26302630263026305,0.20942094209420942,0.2755275527552755,9999,6.524928530269833,-0.235275304352059,-0.11887884652175029,BigScience,Microsoft,0,0.4145014821633214,0.40150079184813847,0.20362036203620362,0.14715874687421115,0.12200863034418633,0.42486967342051446,1,0.26302630263026305,0.20362036203620362
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,OLS,theta_D,57,19,30,15,True,0.25382794321296254,0.10253593688753662,0.10253593688753662,0.30858951506778676,0.7262133541965734,0.11955867363003482,0.4918651818777303,0.956129653170685,0.10354966155996612,-0.47238541098361087,0.15750522148036258,0.15750522148036258,0.33094072769900196,0.002707135250835779,0.007699245184914801,0.17058295936315976,0.025402540254025403,0.015201520152015202,0.029402940294029404,9999,4.721164695557242,-0.7751204500861795,-0.4167993883531481,Cerebras,BigCode,0,0.4410146201450152,0.9266340375572054,0.13791379137913792,0.15423848286490785,0.308589515065558,0.9805676823326742,1,0.17058295936315976,0.025402540254025403
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,OLS,theta_C,57,19,30,15,True,0.351053336493791,0.043654262627330076,0.043654262627330076,0.12360999681712515,0.7100199264671087,0.07121316424737394,0.5720006718737198,0.8471163389149587,0.06900624319184231,-0.35896658997331765,0.08352849458513761,0.08352849458513761,0.1426560411453127,1.727083604485238e-05,0.00043346004253228476,0.021563761997774735,0.006800680068006801,0.00040004000400040005,0.0033003300330033004,9999,3.9808955713856102,-0.47797429065933267,-0.32664740891600597,Cerebras,BigCode,0,0.2338797848383853,0.3994369152068755,0.0538053805380538,0.04696978608077198,0.12360999681710123,0.42268567126570605,1,0.0538053805380538,0.006800680068006801
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,Year FE,theta_N,57,19,30,15,True,0.5416669348215266,0.1363533414921276,0.1363533414921276,0.1602724109400606,0.6789023969146623,0.07518970024682257,0.5374805838093215,0.8214953497279882,0.11780804626455389,-0.13723546209313564,0.15571038744822324,0.15571038744822324,0.17703315150487123,0.3781280216961581,0.3897453384014734,0.4482885788540373,0.40484048404840484,0.35353535353535354,0.4071407140714071,9999,6.729198028071443,-0.22096036013355158,-0.04707051599031703,BigScience,Cerebras,0,0.4359890848550251,0.4956928242136394,0.4073407340734073,0.18239222519405893,0.16027241093951206,0.52454404229469,1,0.4482885788540373,0.40484048404840484
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,Year FE,theta_D,57,19,30,15,True,0.2071017057842907,0.13264159496530967,0.13264159496530967,0.5776364302380712,0.681966975481445,0.1089410799045262,0.4687960084144994,0.8918102724797355,0.09449498149162805,-0.4748652696971543,0.17164484147711992,0.17164484147711992,0.587819704015565,0.005665164783565821,0.012714809763772419,0.42972902696017246,0.040104010401040106,0.036403640364036406,0.0388038803880388,9999,3.6196667984150275,-1.0600200166199774,-0.42729408788052614,Cerebras,BigScience,0,0.48060555613593575,1.645895171243582,0.31883188318831884,0.385052638377219,0.5776364302378628,1.7416925647189223,1,0.42972902696017246,0.040104010401040106
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,Year FE,theta_C,57,19,30,15,True,0.33870266929427884,0.04474686954735484,0.04474686954735484,0.15754449634934228,0.6807615259687786,0.063476734068634,0.5581972107306044,0.8025850654799708,0.06331756164411328,-0.34205885667449976,0.0776632352037183,0.0776632352037183,0.16985159433454844,1.0608396611577848e-05,0.0003421289700333678,0.05921884774878863,0.0111011101110111,0.0016001600160016002,0.0067006700670067,9999,3.008072470432158,-0.4982950769912715,-0.3177972176495007,Cerebras,BigCode,0,0.21745705857041123,0.4755844641367356,0.1404140414041404,0.059187706001643615,0.15754449634943402,0.5032652987595398,1,0.1404140414041404,0.0111011101110111
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,Developer FE,theta_N,57,19,30,15,True,0.6310976135746856,0.13169372232235732,0.10752747400585011,0.0734339694942628,0.6307329174791764,0.0752389046435363,0.48803708317246197,0.7745757481747015,0.11328958097976395,0.00036469609550926485,0.15167112207364097,0.13123662003434072,0.10513534442633204,0.998081473258621,0.9978133122495547,0.9972704394188968,0.9964996499649965,0.9972997299729973,0.9975997599759976,9999,4.829740716448645,-0.03413914960833431,0.03678598174973513,BigScience,TII,0,0.367462536096154,0.2943789643937297,0.9974997499749975,0.11519297460945098,0.07343396949430034,0.31151294593496104,1,0.9974997499749975,0.9964996499649965
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,Developer FE,theta_D,57,19,30,15,True,0.17337045044509725,0.15323528646944837,0.12511608747978523,0.3795847546222396,0.6810816253686669,0.11323484978803061,0.45876311236976886,0.8983920310255291,0.10068776469957076,-0.5077111749235697,0.19053394507512766,0.1687488268189356,0.39611452529305674,0.007706259661577173,0.007541672541270977,0.21620272786555472,0.025502550255025503,0.0175017501750175,0.013701370137013702,9999,3.8545844690367983,-0.8626493528915082,-0.35759820314990215,Cerebras,Meta,0,0.47249671509301966,1.1091206708205588,0.08020802080208021,0.17460780143982227,0.3795847546229048,1.173675735548011,1,0.21620272786555472,0.025502550255025503
"legacy support, strict surface (extrapolated)",strict,ols,y_winogrande,Developer FE,theta_C,57,19,30,15,True,0.3990959601032269,0.04993620420786453,0.04095765133436625,0.14239710226870828,0.656252450570279,0.051019521030542574,0.558223365746352,0.7541724383456303,0.058191902181789726,-0.25715649046705213,0.07139058773308651,0.06542568860175252,0.15126111946138354,0.0003156491535939011,0.0009804368824440652,0.10632912910987383,0.08050805080508051,0.06940694069406941,0.037803780378037805,9999,3.295205717732477,-0.3667220659911946,-0.16763366386127088,Cerebras,Meta,0,0.18319192808490703,0.4235311344918739,0.10891089108910891,0.0448888952042227,0.14239710226901245,0.4481822662582546,1,0.10891089108910891,0.08050805080508051
