set,tau,level,year,n,share_gt1,share_gt1_cw,share_lt1,share_lt1_cw
S1 pointwise bands,3.4,decisions (56),all,56,0.48214285714285715,0.10707873849729516,0.0,0.0
S1 pointwise bands,3.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 pointwise bands,3.4,decisions (56),2024,30,0.7,0.04193320966812614,0.0,0.0
S1 pointwise bands,3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 pointwise bands,4.4,models,all,77,0.4935064935064935,0.1522814893204885,0.0,0.0
S1 pointwise bands,4.4,models,2023,24,0.08333333333333333,0.01013779009171165,0.0,0.0
S1 pointwise bands,4.4,models,2024,40,0.65,0.0896404152656109,0.0,0.0
S1 pointwise bands,4.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 pointwise bands,4.4,models below 15B,all,59,0.6440677966101694,0.8529075518443823,0.0,0.0
S1 pointwise bands,4.4,models below 15B,2023,16,0.125,0.07922634842383404,0.0,0.0
S1 pointwise bands,4.4,models below 15B,2024,33,0.7878787878787878,0.8113121192282949,0.0,0.0
S1 pointwise bands,4.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 pointwise bands,4.4,decisions (49),all,49,0.42857142857142855,0.0986153471978411,0.0,0.0
S1 pointwise bands,4.4,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S1 pointwise bands,4.4,decisions (49),2024,27,0.5925925925925926,0.03083626345190579,0.0,0.0
S1 pointwise bands,4.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 pointwise bands,4.4,decisions (56),all,56,0.44642857142857145,0.10304016470764767,0.0,0.0
S1 pointwise bands,4.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 pointwise bands,4.4,decisions (56),2024,30,0.6333333333333333,0.036397412732004315,0.0,0.0
S1 pointwise bands,4.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 pointwise bands,8.0,models,all,77,0.4155844155844156,0.11970262470454052,0.0,0.0
S1 pointwise bands,8.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 pointwise bands,8.0,models,2024,40,0.55,0.0491261467515039,0.0,0.0
S1 pointwise bands,8.0,models,2025,13,0.6923076923076923,0.47075048707443057,0.0,0.0
S1 pointwise bands,8.0,models below 15B,all,59,0.5423728813559322,0.670437838779137,0.0,0.0
S1 pointwise bands,8.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 pointwise bands,8.0,models below 15B,2024,33,0.6666666666666666,0.4446279963383125,0.0,0.0
S1 pointwise bands,8.0,models below 15B,2025,10,0.9,0.967688930870336,0.0,0.0
S1 pointwise bands,8.0,decisions (49),all,49,0.3673469387755102,0.087032963061062,0.0,0.0
S1 pointwise bands,8.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 pointwise bands,8.0,decisions (49),2024,27,0.5185185185185185,0.015304579980646868,0.0,0.0
S1 pointwise bands,8.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 pointwise bands,8.0,decisions (56),all,56,0.375,0.08809421878498487,0.0,0.0
S1 pointwise bands,8.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 pointwise bands,8.0,decisions (56),2024,30,0.5333333333333333,0.016247113600927114,0.0,0.0
S1 pointwise bands,8.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 pointwise bands,10.0,models,all,77,0.3246753246753247,0.057691550983924526,0.0,0.0
S1 pointwise bands,10.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 pointwise bands,10.0,models,2024,40,0.45,0.02937485628003496,0.0,0.0
S1 pointwise bands,10.0,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S1 pointwise bands,10.0,models below 15B,all,59,0.423728813559322,0.3231223947924979,0.0,0.0
S1 pointwise bands,10.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 pointwise bands,10.0,models below 15B,2024,33,0.5454545454545454,0.26586419563056823,0.0,0.0
S1 pointwise bands,10.0,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S1 pointwise bands,10.0,decisions (49),all,49,0.2653061224489796,0.00724041160069786,0.0,0.0
S1 pointwise bands,10.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 pointwise bands,10.0,decisions (49),2024,27,0.4074074074074074,0.005975782090828535,0.0,0.0
S1 pointwise bands,10.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S1 pointwise bands,10.0,decisions (56),all,56,0.2857142857142857,0.00830166732462074,0.0,0.0
S1 pointwise bands,10.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 pointwise bands,10.0,decisions (56),2024,30,0.43333333333333335,0.006913463594373316,0.0,0.0
S1 pointwise bands,10.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S1 Marin at the mean corpus level,1.0,models,all,77,0.7792207792207793,0.23726581020279672,0.0,0.0
S1 Marin at the mean corpus level,1.0,models,2023,24,0.625,0.11920581733460503,0.0,0.0
S1 Marin at the mean corpus level,1.0,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 Marin at the mean corpus level,1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin at the mean corpus level,1.0,models below 15B,all,59,0.9830508474576272,0.995400355729795,0.0,0.0
S1 Marin at the mean corpus level,1.0,models below 15B,2023,16,0.9375,0.9315878049221654,0.0,0.0
S1 Marin at the mean corpus level,1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (49),all,49,0.6938775510204082,0.1386968460757243,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (49),2023,16,0.5,0.04257919653673692,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (56),all,56,0.7142857142857143,0.1458490404048809,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (56),2023,19,0.5263157894736842,0.07569647860567952,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 Marin at the mean corpus level,1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin at the mean corpus level,1.3,models,all,77,0.7792207792207793,0.23726581020279672,0.0,0.0
S1 Marin at the mean corpus level,1.3,models,2023,24,0.625,0.11920581733460503,0.0,0.0
S1 Marin at the mean corpus level,1.3,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 Marin at the mean corpus level,1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin at the mean corpus level,1.3,models below 15B,all,59,0.9830508474576272,0.995400355729795,0.0,0.0
S1 Marin at the mean corpus level,1.3,models below 15B,2023,16,0.9375,0.9315878049221654,0.0,0.0
S1 Marin at the mean corpus level,1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (49),all,49,0.6938775510204082,0.1386968460757243,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (49),2023,16,0.5,0.04257919653673692,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (56),all,56,0.7142857142857143,0.1458490404048809,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (56),2023,19,0.5263157894736842,0.07569647860567952,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 Marin at the mean corpus level,1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin at the mean corpus level,1.84,models,all,77,0.7402597402597403,0.2325444538231017,0.0,0.0
S1 Marin at the mean corpus level,1.84,models,2023,24,0.5,0.06887840943264799,0.0,0.0
S1 Marin at the mean corpus level,1.84,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 Marin at the mean corpus level,1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin at the mean corpus level,1.84,models below 15B,all,59,0.9322033898305084,0.9689566918993501,0.0,0.0
S1 Marin at the mean corpus level,1.84,models below 15B,2023,16,0.75,0.5382815007239036,0.0,0.0
S1 Marin at the mean corpus level,1.84,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (49),all,49,0.673469387755102,0.1381159723047163,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (56),all,56,0.6785714285714286,0.14258650259308925,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (56),2023,19,0.42105263157894735,0.040919381084351836,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 Marin at the mean corpus level,1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin at the mean corpus level,3.4,models,all,77,0.5974025974025974,0.16272254922983737,0.0,0.0
S1 Marin at the mean corpus level,3.4,models,2023,24,0.25,0.02573299748396289,0.0,0.0
S1 Marin at the mean corpus level,3.4,models,2024,40,0.75,0.10194687551047554,0.0,0.0
S1 Marin at the mean corpus level,3.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin at the mean corpus level,3.4,models below 15B,all,59,0.7796610169491526,0.9113864837597476,0.0,0.0
S1 Marin at the mean corpus level,3.4,models below 15B,2023,16,0.375,0.2011021540405432,0.0,0.0
S1 Marin at the mean corpus level,3.4,models below 15B,2024,33,0.9090909090909091,0.9226946949546064,0.0,0.0
S1 Marin at the mean corpus level,3.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (49),all,49,0.5510204081632653,0.10810493061411663,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (49),2023,16,0.25,0.011545966157820314,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (49),2024,27,0.7407407407407407,0.04365617817067803,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (56),all,56,0.5535714285714286,0.11215029911034016,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (56),2023,19,0.21052631578947367,0.011545966157820315,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (56),2024,30,0.7666666666666667,0.048703872976868984,0.0,0.0
S1 Marin at the mean corpus level,3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin at the mean corpus level,4.4,models,all,77,0.5324675324675324,0.15746732980646963,0.0,0.0
S1 Marin at the mean corpus level,4.4,models,2023,24,0.125,0.02236710606689069,0.0,0.0
S1 Marin at the mean corpus level,4.4,models,2024,40,0.7,0.09517621220173272,0.0,0.0
S1 Marin at the mean corpus level,4.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin at the mean corpus level,4.4,models below 15B,all,59,0.6949152542372882,0.8819527268875884,0.0,0.0
S1 Marin at the mean corpus level,4.4,models below 15B,2023,16,0.1875,0.17479787236245106,0.0,0.0
S1 Marin at the mean corpus level,4.4,models below 15B,2024,33,0.8484848484848485,0.8614151796676579,0.0,0.0
S1 Marin at the mean corpus level,4.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (49),all,49,0.46938775510204084,0.10303337000107163,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (49),2024,27,0.6666666666666666,0.03688903460487899,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (56),all,56,0.48214285714285715,0.10707873849729516,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (56),2024,30,0.7,0.04193320966812614,0.0,0.0
S1 Marin at the mean corpus level,4.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin at the mean corpus level,8.0,models,all,77,0.42857142857142855,0.12588911079679957,0.0,0.0
S1 Marin at the mean corpus level,8.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 Marin at the mean corpus level,8.0,models,2024,40,0.575,0.057606152946432725,0.0,0.0
S1 Marin at the mean corpus level,8.0,models,2025,13,0.6923076923076923,0.47075048707443057,0.0,0.0
S1 Marin at the mean corpus level,8.0,models below 15B,all,59,0.559322033898305,0.7050874914126436,0.0,0.0
S1 Marin at the mean corpus level,8.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 Marin at the mean corpus level,8.0,models below 15B,2024,33,0.696969696969697,0.5213783301770285,0.0,0.0
S1 Marin at the mean corpus level,8.0,models below 15B,2025,10,0.9,0.967688930870336,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (49),all,49,0.3877551020408163,0.09513768865246938,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (56),all,56,0.39285714285714285,0.09619894437639226,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (56),2024,30,0.5666666666666667,0.02735650950005152,0.0,0.0
S1 Marin at the mean corpus level,8.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin at the mean corpus level,10.0,models,all,77,0.38961038961038963,0.07972277079769362,0.0,0.0
S1 Marin at the mean corpus level,10.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 Marin at the mean corpus level,10.0,models,2024,40,0.55,0.0491261467515039,0.0,0.0
S1 Marin at the mean corpus level,10.0,models,2025,13,0.5384615384615384,0.2444271180974783,0.0,0.0
S1 Marin at the mean corpus level,10.0,models below 15B,all,59,0.5084745762711864,0.4465162087048438,0.0,0.0
S1 Marin at the mean corpus level,10.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 Marin at the mean corpus level,10.0,models below 15B,2024,33,0.6666666666666666,0.4446279963383125,0.0,0.0
S1 Marin at the mean corpus level,10.0,models below 15B,2025,10,0.7,0.5024517723973557,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (49),all,49,0.32653061224489793,0.014049663224840482,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (49),2024,27,0.5185185185185185,0.015304579980646868,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (56),all,56,0.3392857142857143,0.01511091894876336,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (56),2024,30,0.5333333333333333,0.016247113600927114,0.0,0.0
S1 Marin at the mean corpus level,10.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S1 bootstrap critical value alone,1.0,models,all,77,0.7792207792207793,0.23726581020279672,0.0,0.0
S1 bootstrap critical value alone,1.0,models,2023,24,0.625,0.11920581733460503,0.0,0.0
S1 bootstrap critical value alone,1.0,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 bootstrap critical value alone,1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 bootstrap critical value alone,1.0,models below 15B,all,59,0.9830508474576272,0.995400355729795,0.0,0.0
S1 bootstrap critical value alone,1.0,models below 15B,2023,16,0.9375,0.9315878049221654,0.0,0.0
S1 bootstrap critical value alone,1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 bootstrap critical value alone,1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (49),all,49,0.6938775510204082,0.1386968460757243,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (49),2023,16,0.5,0.04257919653673692,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (56),all,56,0.7142857142857143,0.1458490404048809,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (56),2023,19,0.5263157894736842,0.07569647860567952,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 bootstrap critical value alone,1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 bootstrap critical value alone,1.3,models,all,77,0.7402597402597403,0.2325444538231017,0.0,0.0
S1 bootstrap critical value alone,1.3,models,2023,24,0.5,0.06887840943264799,0.0,0.0
S1 bootstrap critical value alone,1.3,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 bootstrap critical value alone,1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 bootstrap critical value alone,1.3,models below 15B,all,59,0.9322033898305084,0.9689566918993501,0.0,0.0
S1 bootstrap critical value alone,1.3,models below 15B,2023,16,0.75,0.5382815007239036,0.0,0.0
S1 bootstrap critical value alone,1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 bootstrap critical value alone,1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (49),all,49,0.673469387755102,0.1381159723047163,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (56),all,56,0.6785714285714286,0.14258650259308925,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (56),2023,19,0.42105263157894735,0.040919381084351836,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 bootstrap critical value alone,1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 bootstrap critical value alone,1.84,models,all,77,0.6623376623376623,0.17097332093407522,0.0,0.0
S1 bootstrap critical value alone,1.84,models,2023,24,0.3333333333333333,0.047260458619884566,0.0,0.0
S1 bootstrap critical value alone,1.84,models,2024,40,0.825,0.11048819947479054,0.0,0.0
S1 bootstrap critical value alone,1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 bootstrap critical value alone,1.84,models below 15B,all,59,0.864406779661017,0.9575979144890477,0.0,0.0
S1 bootstrap critical value alone,1.84,models below 15B,2023,16,0.5,0.3693382411172994,0.0,0.0
S1 bootstrap critical value alone,1.84,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 bootstrap critical value alone,1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (49),all,49,0.6122448979591837,0.11462204597154485,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (49),2024,27,0.8148148148148148,0.05098288004831185,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (56),all,56,0.6071428571428571,0.11866741446776838,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (56),2024,30,0.8333333333333334,0.056034385636257976,0.0,0.0
S1 bootstrap critical value alone,1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 bootstrap critical value alone,3.4,models,all,77,0.5324675324675324,0.15746732980646963,0.0,0.0
S1 bootstrap critical value alone,3.4,models,2023,24,0.125,0.02236710606689069,0.0,0.0
S1 bootstrap critical value alone,3.4,models,2024,40,0.7,0.09517621220173272,0.0,0.0
S1 bootstrap critical value alone,3.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
