scenario,estimator,param,R,n_fail_v1,n_fail_v2,bias_v1,bias_v2,median_bias_v1,median_bias_v2,max_abs_diff,share_diff_gt_1e4
predet_psiD,E8_heckman,tfp_growth,100,0,0,-0.016626009727760634,-0.016625861723287526,-0.01573854333384346,-0.015738259283323314,2.8840067305135886e-06,0.0
predet_psiD,E9_foc_system,alpha,100,0,0,-0.0027708184623597932,-0.002770800282565497,-0.0025542029711606296,-0.0025543180300624524,7.362081045347857e-07,0.0
predet_psiD,E9_foc_system,beta,100,0,0,-0.005986347398123879,-0.005986326432785723,-0.005847386524714421,-0.005847442106249906,9.020628359834859e-07,0.0
predet_psiD,E9_foc_system,a,100,0,0,-0.0021304235389075278,-0.002130421945589785,-0.0021765414977743536,-0.002176541868416315,1.5392889951559852e-07,0.0
predet_psiD,E9_foc_system,gamma,100,0,0,-0.0021626903846610167,-0.0021626806445079238,-0.0021845058367479797,-0.0021844913903217578,4.082677050876171e-07,0.0
predet_psiD,E9_foc_system,sigma_star,100,0,0,0.002388756722401738,0.0023887460498802195,0.0023690352586631658,0.0023690479925688734,4.454122399799587e-07,0.0
predet_psiD,E9_foc_system,lnMstar,100,0,0,1.2590926354952785,1.2590923651448336,1.2532423759274605,1.2532422127795106,1.5199163742707356e-05,0.0
predet_psiD,E9_foc_system,sd_omega,100,0,0,0.00630916079687106,0.006309157872323485,0.005655746943262874,0.005655747790874882,1.706765801468002e-07,0.0
predet_psiD,E9_foc_system,tfp_growth,100,0,0,0.003949141282631804,0.003949130583389803,0.004907389449366681,0.00490742831555889,4.4711310884237854e-07,0.0
predet_sel,E10_foc_system_T,alpha,100,0,0,-0.0022627705764362684,-0.0022627786748407224,-0.0026025752345107123,-0.0026026223315837593,5.487809406345967e-07,0.0
predet_sel,E10_foc_system_T,beta,100,0,0,-0.0034549676122599187,-0.0034549642051215673,-0.0034273873536900534,-0.003427521285596008,2.834193234546589e-07,0.0
predet_sel,E10_foc_system_T,a,100,0,0,-0.0007424703748755879,-0.0007424620783421798,-0.0006870531110882427,-0.0006870294943489563,2.0030485303745849e-07,0.0
predet_sel,E10_foc_system_T,gamma,100,0,0,-0.0014225912132969044,-0.0014225925314427631,-0.0014684332988720156,-0.0014684589977481954,2.111192572706866e-07,0.0
predet_sel,E10_foc_system_T,sigma_star,100,0,0,0.0015598845653681404,0.0015598858516742953,0.0016093834207149826,0.001609368545674117,2.2682836331444634e-07,0.0
predet_sel,E10_foc_system_T,lnMstar,100,0,0,-0.034760401404245626,-0.03476051650231764,-0.029412696979118413,-0.029412678771539413,4.924372905446006e-06,0.0
predet_sel,E10_foc_system_T,sd_omega,100,0,0,-0.013555069490918116,-0.013555068687784628,-0.013224360532779422,-0.01322437353198229,6.704210644969955e-08,0.0
predet_sel,E10_foc_system_T,tfp_growth,100,0,0,0.007111049183286283,0.00711105186099545,0.007584418130049522,0.007584438310897862,2.899620060170527e-07,0.0
predet_sel,E1_pooled_huber,alpha,100,0,0,0.11044524939951408,0.10985762617322538,0.10089366045977394,0.1003507324476895,0.0500941716441583,0.02
predet_sel,E1_pooled_huber,beta,100,0,0,0.06362078442565022,0.0649890175178383,0.07121539347372877,0.07121539428162774,0.10711698789235435,0.02
predet_sel,E1_pooled_huber,a,100,0,0,-0.03838053130661378,-0.037428259521896504,-0.02340824806685185,-0.023408249374645973,0.07585618558554197,0.02
predet_sel,E1_pooled_huber,gamma,100,0,0,0.031095875810369992,0.031207809712366412,0.03906904115605346,0.03906904133754836,0.008088814328526844,0.02
predet_sel,E1_pooled_huber,sigma_star,100,0,0,-0.04342972652666796,-0.04360498237783886,-0.04342303837537892,-0.04342303837537892,0.012616216376107436,0.02
predet_sel,E1_pooled_huber,lnMstar,100,0,0,0.9269788135707513,0.9149516749559897,0.97328320046197,0.97328320046197,1.0695465700106528,0.02
predet_sel,E1_pooled_huber,sd_omega,100,0,0,-0.04741882338443841,-0.04741283269781617,-0.045956388263117806,-0.045956388263117806,0.0003762941431336153,0.02
predet_sel,E1_pooled_huber,tfp_growth,100,0,0,-0.08772519333101793,-0.08772781215506256,-0.0879724137800213,-0.08797241352675249,0.0007441252927938846,0.02
predet_sel,E1b_pooled_huber_Etrue,alpha,100,0,0,0.12994503963365955,0.12776673034572672,0.12344354515268477,0.12251083384165176,0.21783087685910613,0.01
predet_sel,E1b_pooled_huber_Etrue,beta,100,0,0,0.12551433476016507,0.12834994553981383,0.12200376135479599,0.12480875195607458,0.2835610463473629,0.01
predet_sel,E1b_pooled_huber_Etrue,a,100,0,0,-0.006833307697849953,-0.00453751188227361,-0.009095985386658123,-0.008174392825356869,0.22957953880507315,0.01
predet_sel,E1b_pooled_huber_Etrue,gamma,100,0,0,0.06156619432471894,0.06174129890587991,0.06181375995832593,0.06181375822514225,0.017510462501579338,0.01
predet_sel,E1b_pooled_huber_Etrue,sigma_star,100,0,0,-0.0632300316301847,-0.06336745450414717,-0.06260870237769428,-0.06260870119343898,0.013742292013756319,0.01
predet_sel,E1b_pooled_huber_Etrue,lnMstar,100,0,0,0.599856185664029,0.5631953591739053,0.5888590097053741,0.5738020958831023,3.666083019258185,0.01
predet_sel,E1b_pooled_huber_Etrue,sd_omega,100,0,0,-0.01231356447785174,-0.012258985656334487,-0.009903878389205145,-0.009903878389205145,0.005457883486258475,0.01
predet_sel,E1b_pooled_huber_Etrue,tfp_growth,100,0,0,-0.06568505376938198,-0.06575623872388467,-0.0668740122140376,-0.06687401182735478,0.007118501631902363,0.01
predet_sel,E2_pooled_nls,alpha,100,0,0,0.030105030009965002,0.031785992358391746,0.029502191207264522,0.03113966531941173,0.16851917169463482,0.04
predet_sel,E2_pooled_nls,beta,100,0,0,0.025682982080658775,0.023643888025431933,0.02182490574314641,0.01777336319511863,0.20452289216087477,0.14
predet_sel,E2_pooled_nls,a,100,0,0,-0.0054880764964796045,-0.007793985188811714,-0.008858589390968175,-0.009734004414871988,0.23125533899139472,0.16
predet_sel,E2_pooled_nls,gamma,100,0,0,0.010863060952803996,0.010836691799604822,0.010384399326182348,0.010385140993900935,0.0026484868796480265,0.01
predet_sel,E2_pooled_nls,sigma_star,100,0,0,-0.014730482593344458,-0.01463938776524197,-0.012963407348200229,-0.012963468608376771,0.009158129806169146,0.01
predet_sel,E2_pooled_nls,lnMstar,100,0,0,0.3723847572201946,0.40059762240684194,0.3833194839346685,0.3881707538603565,2.8288161922720834,0.63
predet_sel,E2_pooled_nls,sd_omega,100,0,0,-0.01758414755333815,-0.0175772130402214,-0.017715701945399384,-0.01771544770671163,0.0006933721184098074,0.01
predet_sel,E2_pooled_nls,tfp_growth,100,0,0,-0.007763295144085655,-0.00776014549468766,-0.007868748892980185,-0.007869018822139626,0.00030759334488617007,0.01
predet_sel,E3_lab_fe,alpha,100,0,0,0.015425199553282965,0.015424914080677707,0.014069228206719214,0.014072288365722246,5.112007156049536e-05,0.0
predet_sel,E3_lab_fe,beta,100,0,0,-0.0034086500776535035,-0.0034087381583000225,-0.023957427413081767,-0.023951418898861765,8.769231076360962e-05,0.0
predet_sel,E3_lab_fe,a,100,0,0,-0.0164077558079021,-0.01640772284277402,-0.029380323029032734,-0.029359019815117987,8.795174177533838e-05,0.0
predet_sel,E3_lab_fe,gamma,100,0,0,-0.0018711712637456022,-0.001871312292948883,-0.0019144954111127988,-0.0019131773739156227,1.0782046941049117e-05,0.0
predet_sel,E3_lab_fe,sigma_star,100,0,0,-0.0031087851116793053,-0.003108684242389167,3.490286576635082e-05,3.4285033436720624e-05,1.4407414589800993e-05,0.0
predet_sel,E3_lab_fe,lnMstar,100,0,0,0.27350706445993034,0.2735013345004019,0.2830184241279259,0.28320297945051376,0.000985897649723011,0.37
predet_sel,E3_lab_fe,sd_omega,100,0,0,-0.013974311711990617,-0.013974316095267064,-0.015135009984739059,-0.015135020397826951,1.3203785279858327e-06,0.0
predet_sel,E3_lab_fe,tfp_growth,100,0,0,0.00705828923872178,0.007058310747138759,0.0075834429539960585,0.007583636787590872,1.825395977622657e-06,0.0
predet_sel,E4_mundlak,alpha,100,0,0,0.00989064697104622,0.009890639653817361,0.0085717279273822,0.008569229307018367,0.0001113581685558418,0.02
predet_sel,E4_mundlak,beta,100,0,0,0.0011193846581528505,0.0011211718513981406,-0.0012442297393859825,-0.001240457197864031,0.0001835922900333964,0.23
predet_sel,E4_mundlak,a,100,0,0,-0.008003940576598046,-0.008003114296754044,-0.008864788446687533,-0.008912059652337545,0.00019277026328984315,0.21
predet_sel,E4_mundlak,gamma,100,0,0,0.00021338085337778534,0.0002131372010916996,0.000493028775727114,0.0004948444961864334,2.383169565742249e-05,0.0
predet_sel,E4_mundlak,sigma_star,100,0,0,-0.002893879830368329,-0.0028943428497919823,-0.0015503444337081618,-0.001549698860737525,3.2543350353630984e-05,0.0
predet_sel,E4_mundlak,lnMstar,100,0,0,0.1903700520494769,0.19038273362461186,0.178765411557944,0.1781862765799609,0.0019344731678487825,0.7
predet_sel,E4_mundlak,sd_omega,100,0,0,-0.014737385007921244,-0.014737440120468797,-0.01571157351760831,-0.01571149046919966,1.6408016517144297e-06,0.0
predet_sel,E4_mundlak,tfp_growth,100,0,0,0.0046170503544668276,0.004617135816201648,0.00608842652609079,0.006088475781940397,4.2315419642446894e-06,0.0
predet_sel,E5_labgen_fe,alpha,100,0,0,0.00055156607205873,0.0005522062498662317,0.002635496044463115,0.002640025829020537,2.781069158891425e-05,0.0
predet_sel,E5_labgen_fe,beta,100,0,0,-0.0017771057576008986,-0.0017782719313859496,-0.006333560305644997,-0.006335120187599769,4.38527505176034e-05,0.0
predet_sel,E5_labgen_fe,a,100,0,0,-0.002101491355202058,-0.002102739815377388,-0.006327950328271825,-0.006332817612158925,5.038344275321016e-05,0.0
predet_sel,E5_labgen_fe,gamma,100,0,0,-0.0009188573606662847,-0.0009189493769429241,-0.0010941615898848178,-0.0010941681570102307,3.913431127655631e-06,0.0
predet_sel,E5_labgen_fe,sigma_star,100,0,0,0.00035082933043082076,0.00035097217041472396,0.0011702780074329122,0.0011698781810743908,4.3662790436549415e-06,0.0
predet_sel,E5_labgen_fe,lnMstar,100,0,0,0.02158434808309836,0.021600417920031856,0.06785952674026596,0.0678853060086313,0.000623937963719623,0.18
predet_sel,E5_labgen_fe,sd_omega,100,0,0,-0.013689570077708369,-0.013689571457914511,-0.013784568017953372,-0.013784516779464198,2.1579478898248183e-07,0.0
predet_sel,E5_labgen_fe,tfp_growth,100,0,0,0.006455905336210075,0.0064558950155417264,0.006944326729145273,0.00694427130050089,2.993313975852008e-07,0.0
predet_sel,E6_acf,alpha,100,0,0,0.033116101923059894,0.033115980130353155,-0.004150703445608361,-0.004150714353527429,4.902450649491019e-06,0.0
predet_sel,E6_acf,beta,100,0,0,0.0444306401563728,0.044430882221737196,-0.042169101818381544,-0.0421690822696634,1.3490313091835127e-05,0.0
predet_sel,E6_acf,a,100,0,0,-0.012713540029467838,-0.012713290382686915,-0.03331124277777059,-0.033311209831163924,1.1270477186187122e-05,0.0
predet_sel,E6_acf,gamma,100,0,0,-0.0077412269047289674,-0.007741211045021663,-0.007957303013582079,-0.00795730305114864,8.947302759243492e-07,0.0
predet_sel,E6_acf,sigma_star,100,0,0,-0.018780988048287654,-0.01878102256749479,-0.009188089210690364,-0.009188068787202741,2.285794700518373e-06,0.0
predet_sel,E6_acf,lnMstar,100,0,0,0.1327830732882996,0.13277929452374837,-0.24674763596230176,-0.24674774708227543,0.00022256161818434705,0.02
predet_sel,E6_acf,sd_omega,100,0,0,-0.011290134247059476,-0.011290131491535411,-0.012743188366894198,-0.012743188371277595,2.596412073396781e-07,0.0
predet_sel,E6_acf,tfp_growth,100,0,0,0.011655109463640402,0.011655110104829718,0.013176534822864863,0.013176533792927547,8.534502729529159e-08,0.0
predet_sel,E6b_acf_lagonly,alpha,100,0,0,0.01490615909952665,0.014905660189897243,-0.0026028857815385,-0.0026028576794911995,3.363492383318123e-05,0.0
predet_sel,E6b_acf_lagonly,beta,100,0,0,0.03993573758928572,0.03993628916313617,-0.012166750842898671,-0.012166760308960717,2.511387409825927e-05,0.0
predet_sel,E6b_acf_lagonly,a,100,0,0,0.0016508879274540922,0.0016515964946901957,-0.009462403980075973,-0.009462415829399107,4.1311166123658705e-05,0.0
predet_sel,E6b_acf_lagonly,gamma,100,0,0,-0.0030218904075934683,-0.0030218287704720857,-0.003977581127231858,-0.003976841411618345,4.283264296855993e-06,0.0
predet_sel,E6b_acf_lagonly,sigma_star,100,0,0,-0.013352145595429772,-0.013352158043135047,-0.004876916716026192,-0.004876915955113803,4.203539044400628e-06,0.0
predet_sel,E6b_acf_lagonly,lnMstar,100,0,0,0.00484448211376634,0.0048354091700236615,-0.2703849258167117,-0.27038490558043704,0.0004920949645903505,0.05
predet_sel,E6b_acf_lagonly,sd_omega,100,0,0,-0.012577403938736006,-0.012577400001305807,-0.01265211537697547,-0.012652115108464798,1.954641241364019e-07,0.0
predet_sel,E6b_acf_lagonly,tfp_growth,100,0,0,0.008249418886184346,0.00824941886125773,0.007939985931539495,0.007939986025895199,3.1474125505859263e-07,0.0
predet_sel,E7_iv_path,alpha,100,0,0,-0.07272815084897882,-0.07272815084897882,-0.06450820239990582,-0.06450820239990582,0.0,0.0
predet_sel,E7_iv_path,beta,100,0,0,-0.07649613196695179,-0.07649613196695179,-0.06316719563934778,-0.06316719563934778,0.0,0.0
predet_sel,E7_iv_path,a,100,0,0,-7.052979942672954e-05,-7.052979942672954e-05,-0.000266626093877842,-0.000266626093877842,0.0,0.0
predet_sel,E7_iv_path,gamma,100,0,0,-0.03729376799051626,-0.03729376799051626,-0.03228792994854664,-0.03228792994854664,0.0,0.0
predet_sel,E7_iv_path,sigma_star,100,0,0,0.055506689618990274,0.055506689618990274,0.036739623517803244,0.036739623517803244,0.0,0.0
predet_sel,E7_iv_path,lnMstar,100,0,0,1.266069613997718,1.266069613997718,1.2709743988916098,1.2709743988916098,0.0,0.0
predet_sel,E7_iv_path,sd_omega,100,0,0,0.01764446565103276,0.01764446565103276,0.002129245466593793,0.002129245466593793,0.0,0.0
predet_sel,E7_iv_path,tfp_growth,100,0,0,0.048384415776586864,0.048384415776586864,0.0440036754271121,0.0440036754271121,0.0,0.0
predet_sel,E8_heckman,alpha,100,0,0,0.04302888508749438,0.04303224273904147,0.04311928435502302,0.04312600618633272,8.563167274439065e-05,0.0
predet_sel,E8_heckman,beta,100,0,0,0.035464330176148126,0.03546138696472684,0.03382885541378047,0.03384016820253036,0.00015138730902120034,0.12
predet_sel,E8_heckman,a,100,0,0,-0.00749499608415769,-0.00749867141803046,-0.008564403200490622,-0.008574139392833802,0.00014605133562195505,0.11
predet_sel,E8_heckman,gamma,100,0,0,0.017252204603715876,0.017252464964290577,0.01623162372490071,0.016230278506740844,2.402961007363924e-05,0.0
predet_sel,E8_heckman,sigma_star,100,0,0,-0.020466908609674456,-0.02046704909938643,-0.01903779366783981,-0.01903369669327687,2.5160758467257516e-05,0.0
predet_sel,E8_heckman,lnMstar,100,0,0,0.38759028054011685,0.3876561714920666,0.4169854323366111,0.4163497248720982,0.0016003880904542633,0.67
predet_sel,E8_heckman,sd_omega,100,0,0,-0.017869476738661832,-0.017869459664807862,-0.017066451290560253,-0.017066368846529165,1.0811141894218057e-06,0.0
predet_sel,E8_heckman,tfp_growth,100,0,0,-0.014921730846312549,-0.014921785769678602,-0.014965616417957517,-0.014965212151069038,3.802377135486701e-06,0.0
predet_sel,E9_foc_system,alpha,100,0,0,-0.0045336298593410115,-0.004533647519902877,-0.00434032115777197,-0.004340363729034069,6.726429168102399e-07,0.0
predet_sel,E9_foc_system,beta,100,0,0,-0.008051244295034912,-0.008051258138111205,-0.008054238436432715,-0.008054441238437904,4.2148157725074853e-07,0.0
predet_sel,E9_foc_system,a,100,0,0,-0.0022861041339249126,-0.00228610094734292,-0.002594914517026259,-0.002594969390822599,3.199562258471289e-07,0.0
predet_sel,E9_foc_system,gamma,100,0,0,-0.0031183179019598005,-0.0031183258351803527,-0.0031124318551618985,-0.0031124247462535892,2.4317437558041277e-07,0.0
predet_sel,E9_foc_system,sigma_star,100,0,0,0.00343855303717315,0.0034385617147600846,0.003414807170707801,0.0034148445959890084,2.649962619338808e-07,0.0
predet_sel,E9_foc_system,lnMstar,100,0,0,1.2418145256018587,1.241814600775682,1.2430010496309567,1.2430008833025403,4.7468610953060875e-06,0.0
predet_sel,E9_foc_system,sd_omega,100,0,0,-0.013010938336923237,-0.013010935597354523,-0.013250319461279622,-0.013250319377091938,1.1176533698531443e-07,0.0
predet_sel,E9_foc_system,tfp_growth,100,0,0,0.009294759062852546,0.009294768695064267,0.009431447773672094,0.009431535494426574,2.774771535041243e-07,0.0
target,E10_foc_system_T,alpha,100,0,0,-0.0011154191457573499,-0.0011154117710931017,-0.0009150844133719305,-0.0009150567177248214,3.2276723743729363e-07,0.0
target,E10_foc_system_T,beta,100,0,0,-0.0023161607497345117,-0.0023161512759550555,-0.0024064226064936522,-0.0024064313679911242,3.031001824527202e-07,0.0
target,E10_foc_system_T,a,100,0,0,-0.0007900923551750682,-0.0007900910976098574,-0.0010927586552593738,-0.0010927579275422095,9.874346640348364e-08,0.0
target,E10_foc_system_T,gamma,100,0,0,-0.000849917482321256,-0.0008499132872080512,-0.00094845098206775,-0.0009484420023289503,1.4331727721250687e-07,0.0
target,E10_foc_system_T,sigma_star,100,0,0,0.0009353497558844104,0.0009353451561357007,0.0010454239051775338,0.0010454154164296625,1.564785540031366e-07,0.0
target,E10_foc_system_T,lnMstar,100,0,0,-0.028093981567951017,-0.028093925690965995,-0.024807117185815963,-0.02480666600030368,2.6086599036467817e-06,0.0
target,E10_foc_system_T,sd_omega,100,0,0,-0.004872068433247325,-0.0048720619131798915,-0.006831229233241906,-0.006831233394861885,1.9205763351903826e-07,0.0
target,E10_foc_system_T,tfp_growth,100,0,0,-0.0004759061638838805,-0.0004759105149757109,-0.0008240352759324859,-0.0008240607229005464,1.8050801878222167e-07,0.0
target,E1_pooled_huber,alpha,100,0,0,0.012878200782500421,0.01287820043184116,0.014218138170174616,0.014218130815852853,1.820924205864216e-08,0.0
target,E1_pooled_huber,beta,100,0,0,0.00782969194929319,0.007829693069464018,-0.0002073577822792605,-0.0002073577822792605,3.264477849151959e-08,0.0
target,E1_pooled_huber,a,100,0,0,-0.006969275885659046,-0.006969274533284557,0.0022246077657350205,0.0022246093655311494,3.2198055055499e-08,0.0
target,E1_pooled_huber,gamma,100,0,0,0.00035723161335357204,0.0003572320379870614,0.004649879379084967,0.004649879379084967,1.0846075954029644e-08,0.0
target,E1_pooled_huber,sigma_star,100,0,0,-0.005026606699999078,-0.005026606916947732,-0.008116501067099657,-0.008116502102146206,6.948096875625254e-09,0.0
target,E1_pooled_huber,lnMstar,100,0,0,0.03828986309197678,0.03828984748492833,-0.0021272009047514917,-0.0021272009047514917,9.121456869820577e-07,0.0
target,E1_pooled_huber,sd_omega,100,0,0,-0.0008575750029235838,-0.0008575744832181053,0.0007513604064132151,0.0007513604064132151,1.3713769564382972e-08,0.0
target,E1_pooled_huber,tfp_growth,100,0,0,-0.03557056756342083,-0.03557056734352519,-0.03590649372672573,-0.03590649303203021,9.759897598438094e-09,0.0
target,E1b_pooled_huber_Etrue,alpha,100,0,0,0.03558715850560111,0.03285890237748951,0.02841367552614965,0.02680418618586375,0.17771234678662007,0.02
target,E1b_pooled_huber_Etrue,beta,100,0,0,0.027144973087953238,0.03074050084933451,0.025397741590215878,0.027482223634786196,0.2171614409679946,0.02
target,E1b_pooled_huber_Etrue,a,100,0,0,-0.007410911122856002,-0.0034089495088540905,-0.0018885842399679054,-0.0010991658336060306,0.25847213636760846,0.02
target,E1b_pooled_huber_Etrue,gamma,100,0,0,0.01363622281368002,0.013895358932489643,0.013505827510061574,0.013505827559651865,0.015151205003312657,0.02
target,E1b_pooled_huber_Etrue,sigma_star,100,0,0,-0.01652019276904397,-0.016740820965339482,-0.01494500314310565,-0.015436152765350708,0.011750990476191547,0.02
target,E1b_pooled_huber_Etrue,lnMstar,100,0,0,0.16006093346443898,0.0980983372630241,0.11701039368244781,0.08672336942634873,3.914399609159359,0.02
target,E1b_pooled_huber_Etrue,sd_omega,100,0,0,0.016665617680262965,0.01669349738091283,0.01802395177817248,0.018023951784511577,0.0028588706687239784,0.01
target,E1b_pooled_huber_Etrue,tfp_growth,100,0,0,-0.018097687009288894,-0.018116894874832833,-0.018348197886207493,-0.018348197707363748,0.0011976797876537132,0.02
target,E2_pooled_nls,alpha,100,0,0,-0.04521327890315472,-0.016465788052533938,-0.027897555439072075,0.009583117608053165,0.2523116358136197,0.16
target,E2_pooled_nls,beta,100,0,0,-0.05426140474883418,-0.10867135038083706,-0.14849466084702231,-0.17757641373843844,0.5154746840076609,0.17
target,E2_pooled_nls,a,100,0,0,-0.02555984553436861,-0.09152195691990515,-0.09906257532072502,-0.18192473174657692,0.5148079825016868,0.16
target,E2_pooled_nls,gamma,100,0,0,-0.048452591424406805,-0.05356755795577183,-0.0478395449598875,-0.05395577171375708,0.0601478553019416,0.16
target,E2_pooled_nls,sigma_star,100,0,0,0.028828584786042902,0.036257435056089776,0.03482668957537999,0.04148876416248276,0.08378064362743942,0.16
target,E2_pooled_nls,lnMstar,100,0,0,-0.18159183954495986,0.5145117535581403,0.018302617505232543,1.3565372962530833,5.721184944315173,0.39
target,E2_pooled_nls,sd_omega,100,0,0,-0.05763296693601976,-0.0577229197043606,-0.05698960598640018,-0.0570258357147798,0.0021196763141803354,0.15
target,E2_pooled_nls,tfp_growth,100,0,0,0.052557654491487436,0.05260246585489675,0.05152982559931761,0.05152993701827996,0.0017395680044037243,0.15
target,E3_lab_fe,alpha,100,0,0,-0.022027800109868087,-0.016123620861799682,-0.014752931058370083,-0.0005138353926138761,0.16137431879495295,0.05
target,E3_lab_fe,beta,100,0,0,-0.028258400966528496,-0.03730725300462746,-0.06232987531807352,-0.08357442621385469,0.21194242644285385,0.05
target,E3_lab_fe,a,100,0,0,-0.011334628126132604,-0.02260337661323496,-0.03585831420035604,-0.06906291441628673,0.2743799377650336,0.05
target,E3_lab_fe,gamma,100,0,0,-0.021928316700313435,-0.02253592024516907,-0.02073487844624708,-0.021907694968512262,0.017499041121201236,0.05
target,E3_lab_fe,sigma_star,100,0,0,0.014181476300133378,0.015070696812419366,0.01878538892067927,0.020393145729694362,0.0212186780862077,0.05
target,E3_lab_fe,lnMstar,100,0,0,-0.006704284224355623,0.12637714573646872,0.13161891435055773,0.43347856993383127,3.5573994808216227,0.15
target,E3_lab_fe,sd_omega,100,0,0,-0.03199711209053999,-0.03204384344857623,-0.032134881936846826,-0.03205344804105062,0.0020077456805703,0.05
target,E3_lab_fe,tfp_growth,100,0,0,0.022983158116046964,0.02296944747219002,0.023151542735745115,0.02315133489082634,0.0014646980236815432,0.05
target,E4_mundlak,alpha,100,0,0,-0.00878938151558915,0.00020710706393935074,0.007517246555581947,0.029822178492623086,0.21757042306887586,0.05
target,E4_mundlak,beta,100,0,0,-0.03655496674309956,-0.051117005283979354,-0.1116349313104979,-0.1180409827347758,0.3654329344101025,0.05
target,E4_mundlak,a,100,0,0,-0.03132362581847098,-0.048005009902811556,-0.09724930597226444,-0.11855715908979952,0.3958615165185081,0.05
target,E4_mundlak,gamma,100,0,0,-0.025575080133123186,-0.02672212928224628,-0.02649205697537324,-0.028103279355211577,0.027396414897652266,0.05
target,E4_mundlak,sigma_star,100,0,0,0.01291785448668918,0.014437619319614205,0.020526632497267883,0.021071984102751684,0.0396180852960919,0.05
target,E4_mundlak,lnMstar,100,0,0,0.22092424917389536,0.4122262536235482,0.8567118927115045,1.0361839912674333,4.465187163493802,0.19
target,E4_mundlak,sd_omega,100,0,0,-0.03515969045896682,-0.03519935772814714,-0.03537134125211738,-0.03547051407947126,0.0014494794294222235,0.05
target,E4_mundlak,tfp_growth,100,0,0,0.02591262995734413,0.02595353573110738,0.025571739328064835,0.025595735456184016,0.0025564292849790393,0.05
target,E5_labgen_fe,alpha,100,0,0,0.0013491358401793768,0.0013500452146428853,0.003513579861450372,0.0035147144450897727,4.442391907971688e-05,0.0
target,E5_labgen_fe,beta,100,0,0,-0.0008591513664385797,-0.0008606252828638705,-0.0037018404888472245,-0.003707615500622069,7.97123975585512e-05,0.0
target,E5_labgen_fe,a,100,0,0,-0.0018974545404897058,-0.0018991321561477514,-0.004512700103592726,-0.004514518476553486,8.677568671300318e-05,0.0
target,E5_labgen_fe,gamma,100,0,0,-0.0002819174285780404,-0.00028205768353992746,-0.00028474997876971886,-0.0002848933388285152,8.22445476464373e-06,0.0
target,E5_labgen_fe,sigma_star,100,0,0,-0.00012075084606988918,-0.00012059717469379838,0.000339170775603137,0.0003404074791644729,9.586583830545337e-06,0.0
target,E5_labgen_fe,lnMstar,100,0,0,0.05250783279023883,0.05252745683186871,0.08823304648662522,0.08821186916797297,0.0010035548992992638,0.2
target,E5_labgen_fe,sd_omega,100,0,0,-0.004047164566673907,-0.004047173172451783,-0.006163387043856938,-0.006163380414883374,6.940183854831083e-07,0.0
target,E5_labgen_fe,tfp_growth,100,0,0,-0.0011508462723061243,-0.0011508406201908492,-0.0015282926062638313,-0.0015283085105573385,6.573087751593487e-07,0.0
target,E6_acf,alpha,100,0,0,0.06537180668244023,0.1015910265230465,0.04966289141328492,0.11280311680673175,0.543530927594783,0.09
target,E6_acf,beta,100,0,0,0.021429015063806584,-0.03428809312556746,-0.12428788536506731,-0.15714233624478235,1.0125309324140719,0.09
target,E6_acf,a,100,0,0,-0.055967863506456786,-0.10585371815151304,-0.13254147915583211,-0.20486830145257567,0.6296510251999791,0.09
target,E6_acf,gamma,100,0,0,-0.025866946856908348,-0.02981224128935124,-0.02624601783386414,-0.03182214673919419,0.061030757487057094,0.09
target,E6_acf,sigma_star,100,0,0,-0.020498983040790893,-0.016027404983103,-0.013607145052588643,-0.012439305824623714,0.14083737317410416,0.09
target,E6_acf,lnMstar,100,0,0,0.5671871937235046,1.1675428520742845,1.41958056953745,2.2282406324443893,8.109010802729866,0.1
target,E6_acf,sd_omega,100,0,0,-0.02965919664812102,-0.02985363449101717,-0.02922510738236557,-0.029786316411452726,0.014132605146405991,0.09
target,E6_acf,tfp_growth,100,0,0,0.023623425702044783,0.02374194754173989,0.02357858196850507,0.02377876334215838,0.005983549836459823,0.09
target,E6b_acf_lagonly,alpha,100,0,0,0.02224710259474185,0.02462493678264344,0.010653284444551103,0.014909036527955194,0.23773219489137698,0.01
target,E6b_acf_lagonly,beta,100,0,0,0.01298646699864743,0.009085543029975744,-0.02320932966452305,-0.030330380788346267,0.39004232190374793,0.01
target,E6b_acf_lagonly,a,100,0,0,-0.015142916748165654,-0.018998046938221266,-0.023758192912122555,-0.03223346704586874,0.3854470233769391,0.01
target,E6b_acf_lagonly,gamma,100,0,0,-0.002765339934198262,-0.0030935725176960893,-0.002543722906437021,-0.003132438844856117,0.032817592004663526,0.01
target,E6b_acf_lagonly,sigma_star,100,0,0,-0.008936101154963598,-0.008551295680850194,-0.0035118000051195253,-0.003512972905388212,0.038480853269298954,0.01
target,E6b_acf_lagonly,lnMstar,100,0,0,0.2347277719226598,0.27959650067587266,0.3508157519473363,0.43863144970346757,4.486119479518987,0.03
target,E6b_acf_lagonly,sd_omega,100,0,0,-0.006609202036873936,-0.006625087858048162,-0.00783878085808734,-0.007838780786559738,0.001587165483235703,0.01
target,E6b_acf_lagonly,tfp_growth,100,0,0,0.0011847587324740638,0.0012058521698228824,0.0012651908217155977,0.0012651908208143325,0.0021082948891715525,0.01
target,E7_iv_path,alpha,100,0,0,0.015821720401654974,0.015821720401654974,-0.003389004581254379,-0.003389004581254379,0.0,0.0
