E,obj,sigma_kappa,kappa,fine,QLR,tech
0.2567431842428572,0.0005855998204921302,0.7109128317643133,0.4599808206651517,True,4.1892365196343535,Farseer
0.2577331965214286,0.0005849546545242756,0.7108205369693759,0.46130112508648763,True,3.2985575022303646,Farseer
0.25872320880000005,0.0005843841535236817,0.7107220884457655,0.4626151316907219,True,2.5101378553633946,Farseer
0.2597132210785715,0.0005838901001161548,0.7106201141421032,0.4639273931257257,True,1.8267449348484062,Farseer
0.2607032333571429,0.0005834751169856332,0.7105164693926131,0.4652407096404303,True,1.2522779579784187,Farseer
0.26169324563571433,0.0005831374519244967,0.7104121698010653,0.46655794937292816,True,0.7845419086881474,Farseer
0.26268325791428576,0.0005828781496377864,0.7103077032115817,0.467884035870465,True,0.42517064326935217,Farseer
0.2636732701928572,0.0005826984987243869,0.710202624710855,0.46921759535784924,True,0.17609575080259504,Farseer
0.2646632824714286,0.0005825971112716729,0.7100977607660205,0.47056739924299695,True,0.035494411027728955,Farseer
0.2654687971127224,0.000582571519084621,0.7100137957174624,0.4716775069217225,False,0.0,Farseer
0.26565329475000005,0.0005825728080696926,0.7099962170055898,0.47193784069456296,True,0.0017877612472819268,Farseer
0.2666433070285714,0.000582624074294702,0.7099021149264745,0.47334140907338834,True,0.07288838031236504,Farseer
0.2666433070285715,0.0005826240742947022,0.7099021149173175,0.47334140907232153,False,0.07288838031254442,Farseer
0.26763331930714285,0.000582751567684557,0.709815313983963,0.4747672459108005,True,0.24968057624128379,Farseer
0.2686233315857143,0.0005829583807964616,0.709729040714779,0.4762046736313728,True,0.5363813912937968,Farseer
0.2696133438642857,0.0005832410767952737,0.7096430104993499,0.47764589750600706,True,0.9281126170754871,Farseer
0.27060335614285713,0.0005835997359816972,0.7095577124996499,0.4790952609026478,True,1.424832698484519,Farseer
0.27159336842142856,0.0005840365606882933,0.7094730257005561,0.48055746268081,True,2.0293948903289376,Farseer
0.2725833807,0.0005845557101435482,0.7093895404895811,0.482041180229444,True,2.7473061719824785,Farseer
0.2735733929785714,0.0005851610780458023,0.7093073372042957,0.4835375279606916,True,3.5836407678957576,Farseer
0.27456340525714285,0.000585854046349441,0.7092244123019963,0.48504266519307676,True,4.539936622722155,Farseer
0.2755534175357143,0.00058663463962392,0.7091398230423551,0.48655122868276585,True,5.615801092050745,Farseer
0.2765434298142857,0.0005874973969484022,0.7090558431313148,0.48805982142450866,True,6.803245130596184,Farseer
0.27753344209285713,0.0005884390511131882,0.7089701960363887,0.4895754940770287,True,8.097289088549585,Farseer
0.27852345437142856,0.0005894612990892418,0.7088842445212715,0.4911012482064645,True,9.499744859748782,Farseer
0.27951346665,0.0005905610022284701,0.7088009943900718,0.49264075288379544,False,11.005750962757135,Farseer
0.2923836262714286,0.0006134416890215805,0.707398278147297,0.5128899019451563,False,41.71967065949299,Farseer
0.3052537858928572,0.0006588121432955778,0.7053043012468687,0.532906576455576,False,99.37307029095017,Farseer
0.31812394551428574,0.0007320131763477612,0.7032580803358732,0.5550382266934687,False,184.50401791614365,Farseer
0.33099410513571426,0.0008345974637518328,0.7017005135317035,0.5808199896081467,False,290.4740380359346,Farseer
0.3438642647571429,0.0009677886746738318,0.7002572013367966,0.6099251833903746,False,410.1099301243527,Farseer
0.3567344243785715,0.0011360460065594224,0.6984978317469793,0.6417428219259919,False,539.628568914326,Farseer
