path,corpus,C,Mstar_point,Mstar_lo,Mstar_hi
Marin,Comma,1.4950920712548661e+25,178.0701076398666,60.58058667135678,523.4178963451018
Marin,Comma,1.6495781986436588e+25,181.57997631496917,61.30333567551358,537.8383971316997
Marin,Comma,1.8200271981621495e+25,185.15902660780506,62.03452039700069,552.657857511339
Marin,Comma,2.008088494848936e+25,188.808622129573,62.7742409669619,567.887325140734
Marin,Comma,2.215581946916289e+25,192.53015336906742,63.52259866532851,583.5381539034668
Marin,Comma,2.4445154564120037e+25,196.3250382224501,64.2796959350741,599.6220123999574
Marin,Comma,2.697104399570649e+25,200.19472253346837,65.04563639660981,616.1508926729673
Marin,Comma,2.9757930648802013e+25,204.140680644316,65.82052486231964,633.1371191751381
Marin,Comma,3.2832783063194664e+25,208.16441595735733,66.60446735124262,650.5933579853071
Marin,Comma,3.622535640656854e+25,212.2674615079188,67.39757110389995,668.5326262804825
Marin,Comma,3.996848041352849e+25,216.4513805483733,68.19994459727393,686.9683020705774
