set,series,tau,share
S1,decisions (49),2.9441300815834435,0.46938775510204084
S1,decisions (49),2.9551893813356127,0.46938775510204084
S1,decisions (49),2.9662902241268525,0.46938775510204084
S1,decisions (49),2.9774327660090045,0.46938775510204084
S1,decisions (49),2.9886171636201024,0.46938775510204084
S1,decisions (49),2.999843574186573,0.46938775510204084
S1,decisions (49),3.011112155525447,0.46938775510204084
S1,decisions (49),3.0224230660465765,0.46938775510204084
S1,decisions (49),3.0337764647548635,0.46938775510204084
S1,decisions (49),3.045172511252496,0.46938775510204084
S1,decisions (49),3.0566113657411855,0.46938775510204084
S1,decisions (49),3.068093189024428,0.46938775510204084
S1,decisions (49),3.0796181425097577,0.46938775510204084
S1,decisions (49),3.0911863882110198,0.46938775510204084
S1,decisions (49),3.1027980887506454,0.46938775510204084
S1,decisions (49),3.1144534073619394,0.46938775510204084
S1,decisions (49),3.1261525078913754,0.46938775510204084
S1,decisions (49),3.137895554800896,0.46938775510204084
S1,decisions (49),3.1496827131702294,0.46938775510204084
S1,decisions (49),3.161514148699206,0.46938775510204084
S1,decisions (49),3.1733900277100897,0.46938775510204084
S1,decisions (49),3.185310517149916,0.46938775510204084
S1,decisions (49),3.197275784592838,0.46938775510204084
S1,decisions (49),3.2092859982424833,0.46938775510204084
S1,decisions (49),3.2213413269343167,0.46938775510204084
S1,decisions (49),3.233441940138016,0.46938775510204084
S1,decisions (49),3.2455880079598525,0.46938775510204084
S1,decisions (49),3.257779701145083,0.46938775510204084
S1,decisions (49),3.270017191080351,0.46938775510204084
S1,decisions (49),3.2823006497960927,0.46938775510204084
S1,decisions (49),3.2946302499689604,0.46938775510204084
S1,decisions (49),3.307006164924245,0.46938775510204084
S1,decisions (49),3.319428568638315,0.46938775510204084
S1,decisions (49),3.331897635741064,0.46938775510204084
S1,decisions (49),3.3444135415183607,0.46938775510204084
S1,decisions (49),3.356976461914518,0.46938775510204084
S1,decisions (49),3.369586573534763,0.46938775510204084
S1,decisions (49),3.382244053647722,0.46938775510204084
S1,decisions (49),3.394949080187909,0.46938775510204084
S1,decisions (49),3.4,0.46938775510204084
S1,decisions (49),3.4077018317582324,0.46938775510204084
S1,decisions (49),3.4205024876325005,0.46938775510204084
S1,decisions (49),3.4333512277579445,0.46938775510204084
S1,decisions (49),3.446248232757748,0.46938775510204084
S1,decisions (49),3.459193683933585,0.46938775510204084
S1,decisions (49),3.4721877632681695,0.46938775510204084
S1,decisions (49),3.4852306534278132,0.46938775510204084
S1,decisions (49),3.4983225377649947,0.46938775510204084
S1,decisions (49),3.5114636003209343,0.46938775510204084
S1,decisions (49),3.5246540258281844,0.4489795918367347
S1,decisions (49),3.5378939997132237,0.4489795918367347
S1,decisions (49),3.5511837080990665,0.4489795918367347
S1,decisions (49),3.564523337807875,0.4489795918367347
S1,decisions (49),3.5779130763635907,0.4489795918367347
S1,decisions (49),3.5913531119945667,0.4489795918367347
S1,decisions (49),3.6048436336362166,0.42857142857142855
S1,decisions (49),3.6183848309336675,0.42857142857142855
S1,decisions (49),3.631976894244428,0.42857142857142855
S1,decisions (49),3.6456200146410644,0.42857142857142855
S1,decisions (49),3.659314383913885,0.42857142857142855
S1,decisions (49),3.6730601945736376,0.42857142857142855
S1,decisions (49),3.686857639854215,0.42857142857142855
S1,decisions (49),3.7007069137153734,0.42857142857142855
S1,decisions (49),3.714608210845455,0.42857142857142855
S1,decisions (49),3.728561726664129,0.42857142857142855
S1,decisions (49),3.7425676573251363,0.42857142857142855
S1,decisions (49),3.756626199719048,0.42857142857142855
S1,decisions (49),3.7707375514760333,0.42857142857142855
S1,decisions (49),3.784901910968636,0.42857142857142855
S1,decisions (49),3.799119477314566,0.42857142857142855
S1,decisions (49),3.8133904503794955,0.42857142857142855
S1,decisions (49),3.827715030779871,0.42857142857142855
S1,decisions (49),3.842093419885733,0.42857142857142855
S1,decisions (49),3.856525819823544,0.42857142857142855
S1,decisions (49),3.8710124334790352,0.42857142857142855
S1,decisions (49),3.885553464500054,0.42857142857142855
S1,decisions (49),3.900149117299428,0.42857142857142855
S1,decisions (49),3.914799597057841,0.42857142857142855
S1,decisions (49),3.9295051097267133,0.40816326530612246
S1,decisions (49),3.9442658620311,0.40816326530612246
S1,decisions (49),3.959082061472597,0.40816326530612246
S1,decisions (49),3.9739539163322544,0.40816326530612246
S1,decisions (49),3.98888163567351,0.40816326530612246
S1,decisions (49),4.003865429345123,0.40816326530612246
S1,decisions (49),4.018905507984128,0.40816326530612246
S1,decisions (49),4.034002083018794,0.40816326530612246
S1,decisions (49),4.049155366671595,0.40816326530612246
S1,decisions (49),4.064365571962199,0.40816326530612246
S1,decisions (49),4.079632912710455,0.40816326530612246
S1,decisions (49),4.094957603539406,0.40816326530612246
S1,decisions (49),4.1103398598783,0.40816326530612246
S1,decisions (49),4.125779897965623,0.40816326530612246
S1,decisions (49),4.1412779348521385,0.40816326530612246
S1,decisions (49),4.1568341884039315,0.40816326530612246
S1,decisions (49),4.172448877305483,0.40816326530612246
S1,decisions (49),4.188122221062734,0.40816326530612246
S1,decisions (49),4.20385444000618,0.40816326530612246
S1,decisions (49),4.219645755293958,0.40816326530612246
S1,decisions (49),4.235496388914965,0.40816326530612246
S1,decisions (49),4.2514065636919725,0.40816326530612246
S1,decisions (49),4.267376503284765,0.40816326530612246
S1,decisions (49),4.283406432193275,0.40816326530612246
S1,decisions (49),4.299496575760749,0.40816326530612246
S1,decisions (49),4.315647160176907,0.40816326530612246
S1,decisions (49),4.331858412481127,0.40816326530612246
S1,decisions (49),4.348130560565636,0.40816326530612246
S1,decisions (49),4.3644638331787124,0.40816326530612246
S1,decisions (49),4.380858459927904,0.40816326530612246
S1,decisions (49),4.397314671283249,0.40816326530612246
S1,decisions (49),4.4,0.40816326530612246
S1,decisions (49),4.413832698580527,0.40816326530612246
S1,decisions (49),4.430412774024502,0.40816326530612246
S1,decisions (49),4.447055130692188,0.40816326530612246
S1,decisions (49),4.46376000253613,0.40816326530612246
S1,decisions (49),4.48052762438769,0.40816326530612246
S1,decisions (49),4.4973582319603445,0.40816326530612246
S1,decisions (49),4.514252061853004,0.40816326530612246
S1,decisions (49),4.53120935155334,0.40816326530612246
S1,decisions (49),4.548230339441113,0.40816326530612246
S1,decisions (49),4.565315264791536,0.40816326530612246
S1,decisions (49),4.582464367778632,0.40816326530612246
S1,decisions (49),4.5996778894786114,0.40816326530612246
S1,decisions (49),4.616956071873259,0.40816326530612246
S1,decisions (49),4.634299157853341,0.40816326530612246
S1,decisions (49),4.65170739122201,0.40816326530612246
S1,decisions (49),4.669181016698245,0.40816326530612246
S1,decisions (49),4.68672027992028,0.40816326530612246
S1,decisions (49),4.7043254274490645,0.40816326530612246
S1,decisions (49),4.7219967067717254,0.40816326530612246
S1,decisions (49),4.73973436630505,0.40816326530612246
S1,decisions (49),4.757538655398972,0.40816326530612246
S1,decisions (49),4.775409824340084,0.40816326530612246
S1,decisions (49),4.793348124355152,0.40816326530612246
S1,decisions (49),4.811353807614647,0.40816326530612246
S1,decisions (49),4.829427127236291,0.40816326530612246
S1,decisions (49),4.847568337288612,0.40816326530612246
S1,decisions (49),4.865777692794523,0.40816326530612246
S1,decisions (49),4.884055449734899,0.40816326530612246
S1,decisions (49),4.902401865052181,0.40816326530612246
S1,decisions (49),4.920817196653985,0.40816326530612246
S1,decisions (49),4.939301703416729,0.40816326530612246
S1,decisions (49),4.9578556451892695,0.40816326530612246
S1,decisions (49),4.97647928279656,0.40816326530612246
S1,decisions (49),4.995172878043311,0.40816326530612246
S1,decisions (49),5.013936693717677,0.40816326530612246
S1,decisions (49),5.032770993594943,0.40816326530612246
S1,decisions (49),5.051676042441241,0.40816326530612246
S1,decisions (49),5.070652106017264,0.40816326530612246
S1,decisions (49),5.089699451082008,0.40816326530612246
S1,decisions (49),5.108818345396519,0.40816326530612246
S1,decisions (49),5.128009057727658,0.40816326530612246
S1,decisions (49),5.147271857851879,0.40816326530612246
S1,decisions (49),5.166607016559022,0.40816326530612246
S1,decisions (49),5.186014805656118,0.40816326530612246
S1,decisions (49),5.205495497971211,0.40816326530612246
S1,decisions (49),5.2250493673571965,0.40816326530612246
S1,decisions (49),5.244676688695663,0.40816326530612246
S1,decisions (49),5.264377737900767,0.40816326530612246
S1,decisions (49),5.2841527919231,0.40816326530612246
S1,decisions (49),5.304002128753594,0.40816326530612246
S1,decisions (49),5.32392602742742,0.40816326530612246
S1,decisions (49),5.343924768027913,0.40816326530612246
S1,decisions (49),5.363998631690511,0.40816326530612246
S1,decisions (49),5.384147900606708,0.40816326530612246
S1,decisions (49),5.404372858028018,0.40816326530612246
S1,decisions (49),5.424673788269956,0.40816326530612246
S1,decisions (49),5.4450509767160415,0.40816326530612246
S1,decisions (49),5.465504709821801,0.40816326530612246
S1,decisions (49),5.486035275118801,0.40816326530612246
S1,decisions (49),5.50664296121869,0.40816326530612246
S1,decisions (49),5.527328057817253,0.40816326530612246
S1,decisions (49),5.5480908556984865,0.40816326530612246
S1,decisions (49),5.568931646738683,0.40816326530612246
S1,decisions (49),5.589850723910538,0.40816326530612246
S1,decisions (49),5.610848381287266,0.40816326530612246
S1,decisions (49),5.631924914046735,0.40816326530612246
S1,decisions (49),5.653080618475615,0.40816326530612246
S1,decisions (49),5.6743157919735445,0.3877551020408163
S1,decisions (49),5.695630733057314,0.3877551020408163
S1,decisions (49),5.717025741365054,0.3877551020408163
S1,decisions (49),5.738501117660459,0.3877551020408163
S1,decisions (49),5.760057163837002,0.3877551020408163
S1,decisions (49),5.781694182922193,0.3877551020408163
S1,decisions (49),5.803412479081824,0.3877551020408163
S1,decisions (49),5.825212357624258,0.3877551020408163
S1,decisions (49),5.847094125004713,0.3877551020408163
S1,decisions (49),5.86905808882957,0.3877551020408163
S1,decisions (49),5.891104557860704,0.3877551020408163
S1,decisions (49),5.9132338420198165,0.3877551020408163
S1,decisions (49),5.935446252392797,0.3877551020408163
S1,decisions (49),5.9577421012340945,0.3877551020408163
S1,decisions (49),5.9801217019711075,0.3877551020408163
S1,decisions (49),6.002585369208589,0.3877551020408163
S1,decisions (49),6.025133418733072,0.3877551020408163
S1,decisions (49),6.047766167517304,0.3877551020408163
S1,decisions (49),6.070483933724709,0.3877551020408163
S1,decisions (49),6.093287036713856,0.3877551020408163
S1,decisions (49),6.116175797042946,0.3877551020408163
S1,decisions (49),6.139150536474323,0.3877551020408163
S1,decisions (49),6.162211577978998,0.3877551020408163
S1,decisions (49),6.185359245741187,0.3877551020408163
S1,decisions (49),6.208593865162864,0.3877551020408163
S1,decisions (49),6.2319157628683435,0.3877551020408163
S1,decisions (49),6.255325266708867,0.3877551020408163
S1,decisions (49),6.2788227057672135,0.3877551020408163
S1,decisions (49),6.3024084103623235,0.3877551020408163
S1,decisions (49),6.326082712053947,0.3877551020408163
S1,decisions (49),6.349845943647298,0.3877551020408163
S1,decisions (49),6.37369843919774,0.3877551020408163
S1,decisions (49),6.397640534015476,0.3877551020408163
S1,decisions (49),6.421672564670266,0.3877551020408163
S1,decisions (49),6.445794868996159,0.3877551020408163
S1,decisions (49),6.470007786096236,0.3877551020408163
S1,decisions (49),6.494311656347384,0.3877551020408163
S1,decisions (49),6.518706821405078,0.3877551020408163
S1,decisions (49),6.543193624208185,0.3877551020408163
S1,decisions (49),6.5677724089837834,0.3877551020408163
S1,decisions (49),6.592443521252,0.3877551020408163
S1,decisions (49),6.617207307830872,0.3877551020408163
S1,decisions (49),6.642064116841222,0.3877551020408163
